date,F_total,F_anthro,F_nat,F_co2,F_wmghg,F_aero,F_solar,F_volc
1843.875,-0.0150,0.0296,-0.0445,0.1352,0.0444,-0.1700,-0.0152,-0.0294
1843.959,-0.0116,0.0304,-0.0420,0.1360,0.0444,-0.1700,-0.0160,-0.0260
1844.042,-0.0083,0.0312,-0.0395,0.1368,0.0444,-0.1700,-0.0168,-0.0227
1844.125,-0.0050,0.0320,-0.0371,0.1376,0.0444,-0.1700,-0.0176,-0.0194
1844.209,-0.0017,0.0329,-0.0346,0.1385,0.0444,-0.1700,-0.0185,-0.0161
1844.292,0.0016,0.0337,-0.0321,0.1393,0.0444,-0.1700,-0.0193,-0.0128
1844.375,0.0045,0.0345,-0.0300,0.1401,0.0444,-0.1700,-0.0201,-0.0099
1844.459,0.0054,0.0354,-0.0300,0.1410,0.0444,-0.1700,-0.0210,-0.0090
1844.542,0.0062,0.0362,-0.0300,0.1418,0.0444,-0.1700,-0.0218,-0.0082
1844.625,0.0070,0.0370,-0.0300,0.1426,0.0444,-0.1700,-0.0226,-0.0074
1844.709,0.0079,0.0379,-0.0300,0.1435,0.0444,-0.1700,-0.0235,-0.0065
1844.792,0.0087,0.0387,-0.0300,0.1443,0.0444,-0.1700,-0.0243,-0.0057
1844.875,0.0095,0.0395,-0.0300,0.1451,0.0444,-0.1700,-0.0251,-0.0049
1844.959,0.0104,0.0404,-0.0300,0.1460,0.0444,-0.1700,-0.0260,-0.0040
1845.042,0.0112,0.0412,-0.0300,0.1468,0.0444,-0.1700,-0.0268,-0.0032
1845.125,0.0120,0.0420,-0.0300,0.1476,0.0444,-0.1700,-0.0276,-0.0024
1845.209,0.0128,0.0428,-0.0300,0.1484,0.0444,-0.1700,-0.0284,-0.0016
1845.292,0.0137,0.0437,-0.0300,0.1493,0.0444,-0.1700,-0.0293,-0.0007
1845.375,0.0139,0.0445,-0.0306,0.1501,0.0444,-0.1700,-0.0299,-0.0008
1845.459,0.0097,0.0453,-0.0356,0.1509,0.0444,-0.1700,-0.0291,-0.0066
1845.542,0.0056,0.0462,-0.0406,0.1518,0.0444,-0.1700,-0.0282,-0.0124
1845.625,0.0014,0.0470,-0.0456,0.1526,0.0444,-0.1700,-0.0274,-0.0182
1845.709,-0.0027,0.0478,-0.0506,0.1534,0.0444,-0.1700,-0.0266,-0.0240
1845.792,-0.0069,0.0487,-0.0556,0.1543,0.0444,-0.1700,-0.0257,-0.0298
1845.875,-0.0111,0.0495,-0.0605,0.1551,0.0444,-0.1700,-0.0249,-0.0356
1845.959,-0.0152,0.0503,-0.0655,0.1559,0.0444,-0.1700,-0.0241,-0.0414
1846.042,-0.0194,0.0512,-0.0705,0.1568,0.0444,-0.1700,-0.0232,-0.0473
1846.125,-0.0235,0.0520,-0.0755,0.1576,0.0444,-0.1700,-0.0224,-0.0531
1846.209,-0.0277,0.0528,-0.0805,0.1584,0.0444,-0.1700,-0.0216,-0.0589
1846.292,-0.0318,0.0536,-0.0855,0.1592,0.0444,-0.1700,-0.0208,-0.0647
1846.375,-0.0355,0.0544,-0.0899,0.1600,0.0444,-0.1700,-0.0203,-0.0696
1846.459,-0.0347,0.0544,-0.0891,0.1600,0.0444,-0.1700,-0.0236,-0.0655
1846.542,-0.0339,0.0544,-0.0883,0.1600,0.0444,-0.1700,-0.0269,-0.0613
1846.625,-0.0330,0.0544,-0.0874,0.1600,0.0444,-0.1700,-0.0303,-0.0572
1846.709,-0.0322,0.0544,-0.0866,0.1600,0.0444,-0.1700,-0.0336,-0.0530
1846.792,-0.0314,0.0544,-0.0858,0.1600,0.0444,-0.1700,-0.0369,-0.0489
1846.875,-0.0305,0.0544,-0.0849,0.1600,0.0444,-0.1700,-0.0402,-0.0447
1846.959,-0.0297,0.0544,-0.0841,0.1600,0.0444,-0.1700,-0.0435,-0.0406
1847.042,-0.0289,0.0544,-0.0833,0.1600,0.0444,-0.1700,-0.0469,-0.0364
1847.125,-0.0281,0.0544,-0.0825,0.1600,0.0444,-0.1700,-0.0502,-0.0323
1847.209,-0.0272,0.0544,-0.0816,0.1600,0.0444,-0.1700,-0.0535,-0.0281
1847.292,-0.0264,0.0544,-0.0808,0.1600,0.0444,-0.1700,-0.0568,-0.0240
1847.375,-0.0253,0.0544,-0.0798,0.1600,0.0444,-0.1700,-0.0598,-0.0199
1847.459,-0.0194,0.0554,-0.0748,0.1600,0.0454,-0.1700,-0.0565,-0.0183
1847.542,-0.0135,0.0563,-0.0698,0.1600,0.0463,-0.1700,-0.0532,-0.0166
1847.625,-0.0076,0.0572,-0.0648,0.1600,0.0472,-0.1700,-0.0499,-0.0149
1847.709,-0.0017,0.0581,-0.0598,0.1600,0.0481,-0.1700,-0.0466,-0.0133
1847.792,0.0042,0.0591,-0.0548,0.1600,0.0491,-0.1700,-0.0432,-0.0116
1847.875,0.0101,0.0600,-0.0499,0.1600,0.0500,-0.1700,-0.0399,-0.0100
1847.959,0.0160,0.0609,-0.0449,0.1600,0.0509,-0.1700,-0.0366,-0.0083
1848.042,0.0219,0.0618,-0.0399,0.1600,0.0518,-0.1700,-0.0333,-0.0066
1848.125,0.0278,0.0627,-0.0349,0.1600,0.0527,-0.1700,-0.0299,-0.0050
1848.209,0.0337,0.0637,-0.0299,0.1600,0.0537,-0.1700,-0.0266,-0.0033
1848.292,0.0396,0.0646,-0.0249,0.1600,0.0546,-0.1700,-0.0233,-0.0016
1848.375,0.0455,0.0655,-0.0200,0.1600,0.0555,-0.1700,-0.0200,0.0000
1848.459,0.0505,0.0655,-0.0150,0.1608,0.0555,-0.1708,-0.0150,0.0000
1848.542,0.0555,0.0655,-0.0100,0.1617,0.0555,-0.1717,-0.0100,0.0000
1848.625,0.0605,0.0655,-0.0050,0.1625,0.0555,-0.1725,-0.0050,0.0000
1848.709,0.0655,0.0655,0.0000,0.1633,0.0555,-0.1733,0.0000,0.0000
1848.792,0.0705,0.0655,0.0050,0.1642,0.0555,-0.1742,0.0050,0.0000
1848.875,0.0754,0.0655,0.0099,0.1650,0.0555,-0.1750,0.0099,0.0000
1848.959,0.0804,0.0655,0.0149,0.1658,0.0555,-0.1758,0.0149,0.0000
1849.042,0.0854,0.0655,0.0199,0.1667,0.0555,-0.1767,0.0199,0.0000
1849.125,0.0904,0.0655,0.0249,0.1675,0.0555,-0.1775,0.0249,0.0000
1849.209,0.0954,0.0655,0.0299,0.1683,0.0555,-0.1783,0.0299,0.0000
1849.292,0.1004,0.0655,0.0349,0.1691,0.0555,-0.1791,0.0349,0.0000
1849.375,0.1053,0.0655,0.0398,0.1700,0.0555,-0.1800,0.0398,0.0000
1849.459,0.0959,0.0655,0.0304,0.1700,0.0555,-0.1800,0.0384,-0.0080
1849.542,0.0859,0.0655,0.0204,0.1700,0.0555,-0.1800,0.0367,-0.0163
1849.625,0.0759,0.0655,0.0104,0.1700,0.0555,-0.1800,0.0351,-0.0246
1849.709,0.0660,0.0655,0.0005,0.1700,0.0555,-0.1800,0.0334,-0.0329
1849.792,0.0560,0.0655,-0.0095,0.1700,0.0555,-0.1800,0.0318,-0.0412
1849.875,0.0460,0.0655,-0.0195,0.1700,0.0555,-0.1800,0.0301,-0.0496
1849.959,0.0361,0.0655,-0.0294,0.1700,0.0555,-0.1800,0.0284,-0.0579
1850.042,-0.0177,0.0655,-0.0832,0.1700,0.0555,-0.1800,0.0268,-0.1100
1850.125,-0.0144,0.0655,-0.0799,0.1700,0.0555,-0.1800,0.0251,-0.1050
1850.209,-0.0111,0.0655,-0.0766,0.1700,0.0555,-0.1800,0.0234,-0.1000
1850.292,-0.0102,0.0655,-0.0757,0.1700,0.0555,-0.1800,0.0218,-0.0975
1850.375,-0.0069,0.0655,-0.0724,0.1700,0.0555,-0.1800,0.0201,-0.0925
1850.459,-0.0045,0.0655,-0.0700,0.1700,0.0555,-0.1800,0.0200,-0.0900
1850.542,0.0005,0.0655,-0.0650,0.1700,0.0555,-0.1800,0.0200,-0.0850
1850.625,0.0005,0.0655,-0.0650,0.1700,0.0555,-0.1800,0.0200,-0.0850
1850.709,0.0030,0.0655,-0.0625,0.1700,0.0555,-0.1800,0.0200,-0.0825
1850.792,0.0055,0.0655,-0.0600,0.1700,0.0555,-0.1800,0.0200,-0.0800
1850.875,0.0080,0.0655,-0.0575,0.1700,0.0555,-0.1800,0.0200,-0.0775
1850.959,0.0105,0.0655,-0.0550,0.1700,0.0555,-0.1800,0.0200,-0.0750
1851.042,0.0105,0.0655,-0.0550,0.1700,0.0555,-0.1800,0.0200,-0.0750
1851.125,0.0130,0.0655,-0.0525,0.1700,0.0555,-0.1800,0.0200,-0.0725
1851.209,0.0155,0.0655,-0.0500,0.1700,0.0555,-0.1800,0.0200,-0.0700
1851.292,0.0180,0.0655,-0.0475,0.1700,0.0555,-0.1800,0.0200,-0.0675
1851.375,0.0205,0.0655,-0.0450,0.1700,0.0555,-0.1800,0.0200,-0.0650
1851.459,0.0212,0.0662,-0.0450,0.1700,0.0555,-0.1800,0.0200,-0.0650
1851.542,0.0246,0.0671,-0.0425,0.1700,0.0555,-0.1800,0.0200,-0.0625
1851.625,0.0279,0.0679,-0.0400,0.1700,0.0555,-0.1800,0.0200,-0.0600
1851.709,0.0312,0.0687,-0.0375,0.1700,0.0555,-0.1800,0.0200,-0.0575
1851.792,0.0346,0.0696,-0.0350,0.1700,0.0555,-0.1800,0.0200,-0.0550
1851.875,0.0379,0.0704,-0.0325,0.1700,0.0555,-0.1800,0.0200,-0.0525
1851.959,0.0412,0.0712,-0.0300,0.1700,0.0555,-0.1800,0.0200,-0.0500
1852.042,0.0445,0.0720,-0.0275,0.1700,0.0555,-0.1800,0.0200,-0.0475
1852.125,0.0479,0.0729,-0.0250,0.1700,0.0555,-0.1800,0.0200,-0.0450
1852.209,0.0487,0.0737,-0.0250,0.1700,0.0555,-0.1800,0.0200,-0.0450
1852.292,0.0520,0.0745,-0.0225,0.1700,0.0555,-0.1800,0.0200,-0.0425
1852.375,0.0554,0.0754,-0.0200,0.1700,0.0555,-0.1800,0.0200,-0.0400
1852.459,0.0573,0.0755,-0.0182,0.1693,0.0555,-0.1800,0.0193,-0.0375
1852.542,0.0590,0.0755,-0.0165,0.1685,0.0555,-0.1800,0.0185,-0.0350
1852.625,0.0606,0.0755,-0.0149,0.1676,0.0555,-0.1800,0.0176,-0.0325
1852.709,0.0623,0.0755,-0.0132,0.1668,0.0555,-0.1800,0.0168,-0.0300
1852.792,0.0640,0.0755,-0.0115,0.1660,0.0555,-0.1800,0.0160,-0.0275
1852.875,0.0656,0.0755,-0.0099,0.1651,0.0555,-0.1800,0.0151,-0.0250
1852.959,0.0648,0.0755,-0.0107,0.1643,0.0555,-0.1800,0.0143,-0.0250
1853.042,0.0665,0.0755,-0.0090,0.1635,0.0555,-0.1800,0.0135,-0.0225
1853.125,0.0682,0.0755,-0.0073,0.1627,0.0555,-0.1800,0.0127,-0.0200
1853.209,0.0673,0.0755,-0.0082,0.1618,0.0555,-0.1800,0.0118,-0.0200
1853.292,0.0690,0.0755,-0.0065,0.1610,0.0555,-0.1800,0.0110,-0.0175
1853.375,0.0682,0.0755,-0.0073,0.1602,0.0555,-0.1800,0.0102,-0.0175
1853.459,0.0685,0.0748,-0.0063,0.1600,0.0555,-0.1807,0.0087,-0.0150
1853.542,0.0660,0.0740,-0.0080,0.1600,0.0555,-0.1815,0.0070,-0.0150
1853.625,0.0660,0.0732,-0.0072,0.1600,0.0555,-0.1823,0.0053,-0.0125
1853.709,0.0635,0.0723,-0.0088,0.1600,0.0555,-0.1832,0.0037,-0.0125
1853.792,0.0610,0.0715,-0.0105,0.1600,0.0555,-0.1840,0.0020,-0.0125
1853.875,0.0610,0.0707,-0.0096,0.1600,0.0555,-0.1848,0.0004,-0.0100
1853.959,0.0585,0.0698,-0.0113,0.1600,0.0555,-0.1857,-0.0013,-0.0100
1854.042,0.0561,0.0690,-0.0130,0.1600,0.0555,-0.1865,-0.0030,-0.0100
1854.125,0.0536,0.0682,-0.0146,0.1600,0.0555,-0.1873,-0.0046,-0.0100
1854.209,0.0536,0.0674,-0.0138,0.1600,0.0555,-0.1881,-0.0063,-0.0075
1854.292,0.0511,0.0665,-0.0154,0.1600,0.0555,-0.1890,-0.0079,-0.0075
1854.375,0.0486,0.0657,-0.0171,0.1600,0.0555,-0.1898,-0.0096,-0.0075
1854.459,0.0467,0.0655,-0.0188,0.1600,0.0555,-0.1900,-0.0113,-0.0075
1854.542,0.0451,0.0655,-0.0204,0.1600,0.0555,-0.1900,-0.0129,-0.0075
1854.625,0.0434,0.0655,-0.0221,0.1600,0.0555,-0.1900,-0.0146,-0.0075
1854.709,0.0442,0.0655,-0.0213,0.1600,0.0555,-0.1900,-0.0163,-0.0050
1854.792,0.0426,0.0655,-0.0229,0.1600,0.0555,-0.1900,-0.0179,-0.0050
1854.875,0.0409,0.0655,-0.0246,0.1600,0.0555,-0.1900,-0.0196,-0.0050
1854.959,0.0393,0.0655,-0.0262,0.1600,0.0555,-0.1900,-0.0212,-0.0050
1855.042,0.0376,0.0655,-0.0279,0.1600,0.0555,-0.1900,-0.0229,-0.0050
1855.125,0.0359,0.0655,-0.0296,0.1600,0.0555,-0.1900,-0.0246,-0.0050
1855.209,0.0343,0.0655,-0.0312,0.1600,0.0555,-0.1900,-0.0262,-0.0050
1855.292,0.0326,0.0655,-0.0329,0.1600,0.0555,-0.1900,-0.0279,-0.0050
1855.375,0.0310,0.0655,-0.0345,0.1600,0.0555,-0.1900,-0.0295,-0.0050
1855.459,0.0299,0.0655,-0.0356,0.1600,0.0555,-0.1900,-0.0306,-0.0050
1855.542,0.0291,0.0655,-0.0364,0.1600,0.0555,-0.1900,-0.0314,-0.0050
1855.625,0.0282,0.0655,-0.0373,0.1600,0.0555,-0.1900,-0.0323,-0.0050
1855.709,0.0274,0.0655,-0.0381,0.1600,0.0555,-0.1900,-0.0331,-0.0050
1855.792,-0.0409,0.0655,-0.1064,0.1600,0.0555,-0.1900,-0.0339,-0.0725
1855.875,-0.1568,0.0655,-0.2223,0.1600,0.0555,-0.1900,-0.0348,-0.1875
1855.959,-0.2751,0.0655,-0.3406,0.1600,0.0555,-0.1900,-0.0356,-0.3050
1856.042,-0.3909,0.0655,-0.4564,0.1600,0.0555,-0.1900,-0.0364,-0.4200
1856.125,-0.5067,0.0655,-0.5722,0.1600,0.0555,-0.1900,-0.0372,-0.5350
1856.209,-0.6226,0.0655,-0.6881,0.1600,0.0555,-0.1900,-0.0381,-0.6500
1856.292,-0.7384,0.0655,-0.8039,0.1600,0.0555,-0.1900,-0.0389,-0.7650
1856.375,-0.8542,0.0655,-0.9197,0.1600,0.0555,-0.1900,-0.0397,-0.8800
1856.459,-0.9720,0.0655,-1.0375,0.1600,0.0555,-0.1900,-0.0400,-0.9975
1856.542,-1.0570,0.0655,-1.1225,0.1600,0.0555,-0.1900,-0.0400,-1.0825
1856.625,-1.1145,0.0655,-1.1800,0.1600,0.0555,-0.1900,-0.0400,-1.1400
1856.709,-1.1720,0.0655,-1.2375,0.1600,0.0555,-0.1900,-0.0400,-1.1975
1856.792,-1.2270,0.0655,-1.2925,0.1600,0.0555,-0.1900,-0.0400,-1.2525
1856.875,-1.2845,0.0655,-1.3500,0.1600,0.0555,-0.1900,-0.0400,-1.3100
1856.959,-1.3420,0.0655,-1.4075,0.1600,0.0555,-0.1900,-0.0400,-1.3675
1857.042,-1.3995,0.0655,-1.4650,0.1600,0.0555,-0.1900,-0.0400,-1.4250
1857.125,-1.4570,0.0655,-1.5225,0.1600,0.0555,-0.1900,-0.0400,-1.4825
1857.209,-1.5120,0.0655,-1.5775,0.1600,0.0555,-0.1900,-0.0400,-1.5375
1857.292,-1.5695,0.0655,-1.6350,0.1600,0.0555,-0.1900,-0.0400,-1.5950
1857.375,-1.6270,0.0655,-1.6925,0.1600,0.0555,-0.1900,-0.0400,-1.6525
1857.459,-1.6828,0.0661,-1.7489,0.1600,0.0561,-0.1900,-0.0389,-1.7100
1857.542,-1.6578,0.0670,-1.7248,0.1600,0.0570,-0.1900,-0.0373,-1.6875
1857.625,-1.5577,0.0679,-1.6256,0.1600,0.0579,-0.1900,-0.0356,-1.5900
1857.709,-1.4551,0.0689,-1.5240,0.1600,0.0589,-0.1900,-0.0340,-1.4900
1857.792,-1.3550,0.0698,-1.4248,0.1600,0.0598,-0.1900,-0.0323,-1.3925
1857.875,-1.2524,0.0707,-1.3231,0.1600,0.0607,-0.1900,-0.0306,-1.2925
1857.959,-1.1523,0.0716,-1.2240,0.1600,0.0616,-0.1900,-0.0290,-1.1950
1858.042,-1.0548,0.0725,-1.1273,0.1600,0.0625,-0.1900,-0.0273,-1.1000
1858.125,-0.9647,0.0735,-1.0381,0.1600,0.0635,-0.1900,-0.0256,-1.0125
1858.209,-0.8796,0.0744,-0.9540,0.1600,0.0644,-0.1900,-0.0240,-0.9300
1858.292,-0.8045,0.0753,-0.8798,0.1600,0.0653,-0.1900,-0.0223,-0.8575
1858.375,-0.7319,0.0762,-0.8082,0.1600,0.0662,-0.1900,-0.0207,-0.7875
1858.459,-0.6684,0.0761,-0.7445,0.1595,0.0666,-0.1900,-0.0195,-0.7250
1858.542,-0.6109,0.0753,-0.6862,0.1587,0.0666,-0.1900,-0.0187,-0.6675
1858.625,-0.5584,0.0744,-0.6328,0.1578,0.0666,-0.1900,-0.0178,-0.6150
1858.709,-0.5084,0.0736,-0.5820,0.1570,0.0666,-0.1900,-0.0170,-0.5650
1858.792,-0.4634,0.0728,-0.5362,0.1562,0.0666,-0.1900,-0.0162,-0.5200
1858.875,-0.4234,0.0719,-0.4953,0.1553,0.0666,-0.1900,-0.0153,-0.4800
1858.959,-0.3834,0.0711,-0.4545,0.1545,0.0666,-0.1900,-0.0145,-0.4400
1859.042,-0.3484,0.0703,-0.4187,0.1537,0.0666,-0.1900,-0.0137,-0.4050
1859.125,-0.3184,0.0695,-0.3879,0.1529,0.0666,-0.1900,-0.0129,-0.3750
1859.209,-0.2909,0.0686,-0.3595,0.1520,0.0666,-0.1900,-0.0120,-0.3475
1859.292,-0.2684,0.0678,-0.3362,0.1512,0.0666,-0.1900,-0.0112,-0.3250
1859.375,-0.2434,0.0670,-0.3104,0.1504,0.0666,-0.1900,-0.0104,-0.3000
1859.459,-0.2170,0.0661,-0.2831,0.1500,0.0666,-0.1905,-0.0081,-0.2750
1859.542,-0.1970,0.0653,-0.2623,0.1500,0.0666,-0.1913,-0.0048,-0.2575
1859.625,-0.1795,0.0645,-0.2440,0.1500,0.0666,-0.1921,-0.0015,-0.2425
1859.709,-0.1620,0.0636,-0.2257,0.1500,0.0666,-0.1930,0.0018,-0.2275
1859.792,-0.1470,0.0628,-0.2099,0.1500,0.0666,-0.1938,0.0051,-0.2150
1859.875,-0.1295,0.0620,-0.1915,0.1500,0.0666,-0.1946,0.0085,-0.2000
1859.959,-0.1121,0.0612,-0.1732,0.1500,0.0666,-0.1954,0.0118,-0.1850
1860.042,-0.0971,0.0603,-0.1574,0.1500,0.0666,-0.1963,0.0151,-0.1725
1860.125,-0.0821,0.0595,-0.1416,0.1500,0.0666,-0.1971,0.0184,-0.1600
1860.209,-0.0671,0.0587,-0.1257,0.1500,0.0666,-0.1979,0.0218,-0.1475
1860.292,-0.0521,0.0578,-0.1099,0.1500,0.0666,-0.1988,0.0251,-0.1350
1860.375,-0.0396,0.0570,-0.0966,0.1500,0.0666,-0.1996,0.0284,-0.1250
1860.459,-0.0280,0.0566,-0.0846,0.1500,0.0666,-0.2000,0.0304,-0.1150
1860.542,-0.0171,0.0566,-0.0737,0.1500,0.0666,-0.2000,0.0313,-0.1050
1860.625,-0.0088,0.0566,-0.0654,0.1500,0.0666,-0.2000,0.0321,-0.0975
1860.709,-0.0005,0.0566,-0.0571,0.1500,0.0666,-0.2000,0.0329,-0.0900
1860.792,0.0079,0.0566,-0.0487,0.1500,0.0666,-0.2000,0.0338,-0.0825
1860.875,0.0137,0.0566,-0.0429,0.1500,0.0666,-0.2000,0.0346,-0.0775
1860.959,0.0220,0.0566,-0.0346,0.1500,0.0666,-0.2000,0.0354,-0.0700
1861.042,0.0278,0.0566,-0.0288,0.1500,0.0666,-0.2000,0.0362,-0.0650
1861.125,0.0337,0.0566,-0.0229,0.1500,0.0666,-0.2000,0.0371,-0.0600
1861.209,0.0395,0.0566,-0.0171,0.1500,0.0666,-0.2000,0.0379,-0.0550
1861.292,0.0453,0.0566,-0.0113,0.1500,0.0666,-0.2000,0.0387,-0.0500
1861.375,0.0487,0.0566,-0.0079,0.1500,0.0666,-0.2000,0.0396,-0.0475
1861.459,0.0529,0.0566,-0.0037,0.1500,0.0666,-0.2000,0.0388,-0.0425
1861.542,0.0529,0.0566,-0.0037,0.1500,0.0666,-0.2000,0.0363,-0.0400
1861.625,0.0229,0.0566,-0.0337,0.1500,0.0666,-0.2000,0.0338,-0.0675
1861.709,-0.0121,0.0566,-0.0687,0.1500,0.0666,-0.2000,0.0313,-0.1000
1861.792,-0.0471,0.0566,-0.1037,0.1500,0.0666,-0.2000,0.0288,-0.1325
1861.875,-0.0820,0.0566,-0.1386,0.1500,0.0666,-0.2000,0.0264,-0.1650
1861.959,-0.1170,0.0566,-0.1736,0.1500,0.0666,-0.2000,0.0239,-0.1975
1862.042,-0.1520,0.0566,-0.2086,0.1500,0.0666,-0.2000,0.0214,-0.2300
1862.125,-0.1870,0.0566,-0.2436,0.1500,0.0666,-0.2000,0.0189,-0.2625
1862.209,-0.2220,0.0566,-0.2786,0.1500,0.0666,-0.2000,0.0164,-0.2950
1862.292,-0.2595,0.0566,-0.3161,0.1500,0.0666,-0.2000,0.0139,-0.3300
1862.375,-0.2945,0.0566,-0.3511,0.1500,0.0666,-0.2000,0.0114,-0.3625
1862.459,-0.3284,0.0566,-0.3850,0.1500,0.0666,-0.2000,0.0100,-0.3950
1862.542,-0.3384,0.0566,-0.3950,0.1500,0.0666,-0.2000,0.0100,-0.4050
1862.625,-0.3234,0.0566,-0.3800,0.1500,0.0666,-0.2000,0.0100,-0.3900
1862.709,-0.3109,0.0566,-0.3675,0.1500,0.0666,-0.2000,0.0100,-0.3775
1862.792,-0.2959,0.0566,-0.3525,0.1500,0.0666,-0.2000,0.0100,-0.3625
1862.875,-0.2834,0.0566,-0.3400,0.1500,0.0666,-0.2000,0.0100,-0.3500
1862.959,-0.2709,0.0566,-0.3275,0.1500,0.0666,-0.2000,0.0100,-0.3375
1863.042,-0.2559,0.0566,-0.3125,0.1500,0.0666,-0.2000,0.0100,-0.3225
1863.125,-0.2434,0.0566,-0.3000,0.1500,0.0666,-0.2000,0.0100,-0.3100
1863.209,-0.2284,0.0566,-0.2850,0.1500,0.0666,-0.2000,0.0100,-0.2950
1863.292,-0.2159,0.0566,-0.2725,0.1500,0.0666,-0.2000,0.0100,-0.2825
1863.375,-0.2009,0.0566,-0.2575,0.1500,0.0666,-0.2000,0.0100,-0.2675
1863.459,-0.1891,0.0569,-0.2460,0.1503,0.0666,-0.2000,0.0090,-0.2550
1863.542,-0.1782,0.0578,-0.2360,0.1512,0.0666,-0.2000,0.0065,-0.2425
1863.625,-0.1674,0.0586,-0.2260,0.1520,0.0666,-0.2000,0.0040,-0.2300
1863.709,-0.1565,0.0594,-0.2160,0.1528,0.0666,-0.2000,0.0015,-0.2175
1863.792,-0.1457,0.0603,-0.2060,0.1537,0.0666,-0.2000,-0.0010,-0.2050
1863.875,-0.1374,0.0611,-0.1984,0.1545,0.0666,-0.2000,-0.0034,-0.1950
1863.959,-0.1265,0.0619,-0.1884,0.1553,0.0666,-0.2000,-0.0059,-0.1825
1864.042,-0.1157,0.0627,-0.1784,0.1561,0.0666,-0.2000,-0.0084,-0.1700
1864.125,-0.1048,0.0636,-0.1684,0.1570,0.0666,-0.2000,-0.0109,-0.1575
1864.209,-0.0940,0.0644,-0.1584,0.1578,0.0666,-0.2000,-0.0134,-0.1450
1864.292,-0.0857,0.0652,-0.1509,0.1586,0.0666,-0.2000,-0.0159,-0.1350
1864.375,-0.0773,0.0661,-0.1434,0.1595,0.0666,-0.2000,-0.0184,-0.1250
1864.459,-0.0684,0.0666,-0.1350,0.1600,0.0666,-0.2000,-0.0200,-0.1150
1864.542,-0.0584,0.0666,-0.1250,0.1600,0.0666,-0.2000,-0.0200,-0.1050
1864.625,-0.0509,0.0666,-0.1175,0.1600,0.0666,-0.2000,-0.0200,-0.0975
1864.709,-0.0459,0.0666,-0.1125,0.1600,0.0666,-0.2000,-0.0200,-0.0925
1864.792,-0.0409,0.0666,-0.1075,0.1600,0.0666,-0.2000,-0.0200,-0.0875
1864.875,-0.0359,0.0666,-0.1025,0.1600,0.0666,-0.2000,-0.0200,-0.0825
1864.959,-0.0309,0.0666,-0.0975,0.1600,0.0666,-0.2000,-0.0200,-0.0775
1865.042,-0.0259,0.0666,-0.0925,0.1600,0.0666,-0.2000,-0.0200,-0.0725
1865.125,-0.0209,0.0666,-0.0875,0.1600,0.0666,-0.2000,-0.0200,-0.0675
1865.209,-0.0159,0.0666,-0.0825,0.1600,0.0666,-0.2000,-0.0200,-0.0625
1865.292,-0.0109,0.0666,-0.0775,0.1600,0.0666,-0.2000,-0.0200,-0.0575
1865.375,-0.0084,0.0666,-0.0750,0.1600,0.0666,-0.2000,-0.0200,-0.0550
1865.459,-0.0034,0.0666,-0.0700,0.1600,0.0669,-0.2003,-0.0200,-0.0500
1865.542,-0.0008,0.0667,-0.0675,0.1600,0.0678,-0.2011,-0.0200,-0.0475
1865.625,0.0043,0.0668,-0.0625,0.1600,0.0687,-0.2019,-0.0200,-0.0425
1865.709,0.0069,0.0669,-0.0600,0.1600,0.0697,-0.2028,-0.0200,-0.0400
1865.792,0.0095,0.0670,-0.0575,0.1600,0.0706,-0.2036,-0.0200,-0.0375
1865.875,0.0121,0.0671,-0.0550,0.1600,0.0715,-0.2044,-0.0200,-0.0350
1865.959,0.0147,0.0672,-0.0525,0.1600,0.0724,-0.2052,-0.0200,-0.0325
1866.042,0.0173,0.0673,-0.0500,0.1600,0.0733,-0.2061,-0.0200,-0.0300
1866.125,0.0199,0.0674,-0.0475,0.1600,0.0743,-0.2069,-0.0200,-0.0275
1866.209,0.0225,0.0675,-0.0450,0.1600,0.0752,-0.2077,-0.0200,-0.0250
1866.292,0.0225,0.0675,-0.0450,0.1600,0.0761,-0.2086,-0.0200,-0.0250
1866.375,0.0251,0.0676,-0.0425,0.1600,0.0770,-0.2094,-0.0200,-0.0225
1866.459,0.0275,0.0679,-0.0405,0.1602,0.0777,-0.2100,-0.0205,-0.0200
1866.542,0.0266,0.0688,-0.0421,0.1611,0.0777,-0.2100,-0.0221,-0.0200
1866.625,0.0283,0.0696,-0.0413,0.1619,0.0777,-0.2100,-0.0238,-0.0175
1866.709,0.0275,0.0704,-0.0429,0.1627,0.0777,-0.2100,-0.0254,-0.0175
1866.792,0.0292,0.0712,-0.0421,0.1635,0.0777,-0.2100,-0.0271,-0.0150
1866.875,0.0283,0.0721,-0.0438,0.1644,0.0777,-0.2100,-0.0288,-0.0150
1866.959,0.0300,0.0729,-0.0429,0.1652,0.0777,-0.2100,-0.0304,-0.0125
1867.042,0.0292,0.0737,-0.0446,0.1660,0.0777,-0.2100,-0.0321,-0.0125
1867.125,0.0283,0.0746,-0.0462,0.1669,0.0777,-0.2100,-0.0337,-0.0125
1867.209,0.0300,0.0754,-0.0454,0.1677,0.0777,-0.2100,-0.0354,-0.0100
1867.292,0.0292,0.0762,-0.0471,0.1685,0.0777,-0.2100,-0.0371,-0.0100
1867.375,0.0283,0.0771,-0.0487,0.1694,0.0777,-0.2100,-0.0387,-0.0100
1867.459,0.0277,0.0777,-0.0500,0.1700,0.0777,-0.2100,-0.0400,-0.0100
