Global Warming Index calculator from Haustein et al. 2017 (Scientific Reports),,,,,,Start month,1850.042,Start row,1208,Januar 1850,,,Linear Trend 1880-2012:,,,0.914,°C / 133 years,,,,
"Response function used for Global Temperature Potentials by IPCC (2013), Ch08, SM section 8.SM.11.2",,,,,,End month,2020.959,End row,3259,Dcember 2020,,,Obs Warming 1850-1900 vs 2006-2015:,,,0.928,°C,,,,
Decay time (years) of thermal response,4,209,Years,,,,Ant coeff,Nat coeff,,,,,GWI Warming 1850-1900 vs 2006-2015: ,,,0.916,°C (ending 12/2015),,,,
Contribution to total equilibrium warming,0.404,0.351,,,,Reg. coeffs,0.9797,0.4155,,,,,GWI Warming 1850-1900 vs 2006-2015: ,,,0.979,°C (ending 02/2020),,,,
Fractional decay in one month,0.0206,0.0004,,,,,,,,Anomalies from 1850-1900,,,,,,,,,,,
Date,Anthrop forcing,Natural forcing,Ant T1,Ant T2,Nat T1,Nat T2,Ant warm,Nat warm,Obs warm,Best-fit ant,Best-fit nat,Best-fit tot,Obs warm,Residual,,,,,,,
,W/m2,W/m2,K,K,K,K,K,K,K,,,,,,,,,,,,
1983.542,1.4192,-1.7375,0.5098,0.0870,-0.2422,-0.0885,0.5968,-0.3307,0.124,0.5312,-0.0419,0.4893,0.465,-0.3232,0.7884,,,,,,
1983.625,1.4227,-1.5925,0.5111,0.0872,-0.2510,-0.0887,0.5982,-0.3397,0.266,0.5327,-0.0457,0.4870,0.607,-0.1789,0.7861,,,,,,
1983.709,1.4262,-1.4575,0.5124,0.0873,-0.2586,-0.0889,0.5997,-0.3474,0.293,0.5341,-0.0489,0.4853,0.634,-0.1502,0.7843,,,,,,
1983.792,1.4297,-1.3325,0.5138,0.0875,-0.2649,-0.0890,0.6012,-0.3539,0.108,0.5356,-0.0515,0.4841,0.449,-0.3340,0.7831,,,,,,
1983.875,1.4332,-1.2229,0.5151,0.0876,-0.2700,-0.0892,0.6027,-0.3592,0.252,0.5371,-0.0538,0.4833,0.593,-0.1892,0.7824,,,,,,
1983.959,1.4367,-1.1338,0.5164,0.0878,-0.2743,-0.0893,0.6042,-0.3636,0.098,0.5385,-0.0556,0.4830,0.439,-0.3429,0.7820,,,,,,
1984.042,1.4402,-1.0521,0.5178,0.0880,-0.2777,-0.0894,0.6057,-0.3671,0.166,0.5400,-0.0571,0.4830,0.507,-0.2748,0.7820,,,,,,
1984.125,1.4437,-0.9704,0.5191,0.0881,-0.2804,-0.0895,0.6072,-0.3700,0.021,0.5415,-0.0582,0.4833,0.362,-0.4202,0.7823,,,,,,
1984.209,1.4472,-0.8937,0.5204,0.0883,-0.2824,-0.0896,0.6087,-0.3720,0.128,0.5430,-0.0591,0.4839,0.469,-0.3138,0.7829,,,,,,
1984.292,1.4507,-0.8220,0.5218,0.0885,-0.2837,-0.0897,0.6102,-0.3734,-0.004,0.5444,-0.0597,0.4848,0.337,-0.4467,0.7838,,,,,,
1984.375,1.4542,-0.7578,0.5231,0.0886,-0.2845,-0.0898,0.6118,-0.3742,0.209,0.5459,-0.0600,0.4859,0.550,-0.2348,0.7849,,,,,,
1984.459,1.4577,-0.7086,0.5244,0.0888,-0.2847,-0.0898,0.6133,-0.3745,-0.030,0.5474,-0.0601,0.4873,0.311,-0.4751,0.7863,,,,,,
1984.542,1.4612,-0.6645,0.5258,0.0890,-0.2846,-0.0899,0.6148,-0.3745,0.031,0.5489,-0.0601,0.4888,0.372,-0.4157,0.7878,,,,,,
1984.625,1.4647,-0.6153,0.5271,0.0892,-0.2840,-0.0900,0.6163,-0.3740,0.095,0.5504,-0.0599,0.4905,0.436,-0.3534,0.7895,,,,,,
1984.709,1.4682,-0.5686,0.5285,0.0893,-0.2831,-0.0900,0.6178,-0.3731,0.121,0.5518,-0.0595,0.4923,0.462,-0.3292,0.7914,,,,,,
1984.792,1.4717,-0.5269,0.5298,0.0895,-0.2818,-0.0900,0.6193,-0.3719,0.033,0.5533,-0.0590,0.4943,0.374,-0.4192,0.7934,,,,,,
1984.875,1.4748,-0.4854,0.5312,0.0897,-0.2802,-0.0901,0.6208,-0.3703,-0.045,0.5548,-0.0584,0.4965,0.296,-0.4993,0.7955,,,,,,
1984.959,1.4775,-0.4512,0.5325,0.0898,-0.2783,-0.0901,0.6224,-0.3685,-0.167,0.5563,-0.0576,0.4987,0.174,-0.6236,0.7977,,,,,,
1985.042,1.4802,-0.3920,0.5339,0.0900,-0.2761,-0.0901,0.6239,-0.3663,0.118,0.5578,-0.0567,0.5011,0.459,-0.3410,0.8001,,,,,,
1985.125,1.4829,-0.3829,0.5352,0.0902,-0.2737,-0.0901,0.6254,-0.3638,-0.098,0.5593,-0.0557,0.5036,0.243,-0.5595,0.8026,,,,,,
1985.209,1.4855,-0.3362,0.5365,0.0904,-0.2710,-0.0902,0.6269,-0.3612,0.031,0.5607,-0.0546,0.5062,0.372,-0.4330,0.8052,,,,,,
1985.292,1.4882,-0.3295,0.5378,0.0905,-0.2682,-0.0902,0.6284,-0.3584,0.001,0.5622,-0.0534,0.5088,0.342,-0.4657,0.8078,,,,,,
1985.375,1.4909,-0.3054,0.5392,0.0907,-0.2653,-0.0902,0.6299,-0.3555,0.051,0.5637,-0.0522,0.5114,0.392,-0.4183,0.8105,,,,,,
1985.459,1.4936,-0.3012,0.5405,0.0909,-0.2624,-0.0902,0.6313,-0.3526,0.073,0.5651,-0.0510,0.5141,0.414,-0.3990,0.8132,,,,,,
1985.542,1.4962,-0.2895,0.5418,0.0910,-0.2594,-0.0902,0.6328,-0.3496,-0.042,0.5666,-0.0498,0.5168,0.299,-0.5167,0.8158,,,,,,
1985.625,1.4989,-0.2779,0.5431,0.0912,-0.2564,-0.0902,0.6343,-0.3466,0.092,0.5680,-0.0485,0.5195,0.433,-0.3854,0.8185,,,,,,
1985.709,1.5016,-0.2437,0.5444,0.0914,-0.2533,-0.0902,0.6358,-0.3435,0.066,0.5694,-0.0472,0.5222,0.407,-0.4141,0.8212,,,,,,
1985.792,1.5043,-0.2420,0.5457,0.0916,-0.2501,-0.0902,0.6372,-0.3403,0.035,0.5709,-0.0459,0.5250,0.376,-0.4479,0.8240,,,,,,
1985.875,1.5073,-0.2325,0.5470,0.0917,-0.2469,-0.0902,0.6387,-0.3371,0.002,0.5723,-0.0446,0.5277,0.343,-0.4836,0.8268,,,,,,
1985.959,1.5107,-0.2950,0.5483,0.0919,-0.2440,-0.0902,0.6402,-0.3342,0.058,0.5738,-0.0434,0.5304,0.399,-0.4303,0.8294,,,,,,
1986.042,1.5141,-0.3550,0.5496,0.0921,-0.2417,-0.0902,0.6416,-0.3319,0.142,0.5752,-0.0424,0.5328,0.483,-0.3487,0.8318,,,,,,
1986.125,1.5175,-0.3850,0.5509,0.0923,-0.2398,-0.0902,0.6431,-0.3300,0.260,0.5766,-0.0416,0.5350,0.601,-0.2329,0.8340,,,,,,
1986.209,1.5209,-0.3500,0.5522,0.0924,-0.2379,-0.0902,0.6446,-0.3282,0.127,0.5781,-0.0409,0.5372,0.468,-0.3681,0.8363,,,,,,
1986.292,1.5243,-0.3575,0.5535,0.0926,-0.2360,-0.0902,0.6461,-0.3262,0.128,0.5795,-0.0401,0.5395,0.469,-0.3694,0.8385,,,,,,
1986.375,1.5277,-0.3400,0.5548,0.0928,-0.2340,-0.0903,0.6475,-0.3243,0.111,0.5810,-0.0392,0.5417,0.452,-0.3886,0.8408,,,,,,
1986.459,1.5311,-0.3150,0.5561,0.0930,-0.2319,-0.0903,0.6490,-0.3222,0.049,0.5824,-0.0384,0.5440,0.390,-0.4529,0.8431,,,,,,
1986.542,1.5346,-0.3100,0.5574,0.0931,-0.2297,-0.0903,0.6505,-0.3200,0.031,0.5839,-0.0375,0.5464,0.372,-0.4733,0.8454,,,,,,
1986.625,1.5380,-0.3400,0.5587,0.0933,-0.2277,-0.0903,0.6520,-0.3180,0.080,0.5853,-0.0366,0.5487,0.421,-0.4266,0.8477,,,,,,
1986.709,1.5414,-0.3050,0.5600,0.0935,-0.2257,-0.0903,0.6535,-0.3160,0.012,0.5868,-0.0358,0.5510,0.353,-0.4969,0.8500,,,,,,
1986.792,1.5448,-0.3050,0.5613,0.0937,-0.2236,-0.0903,0.6550,-0.3139,0.081,0.5882,-0.0349,0.5533,0.422,-0.4302,0.8523,,,,,,
1986.875,1.5482,-0.2975,0.5626,0.0939,-0.2215,-0.0903,0.6564,-0.3118,0.031,0.5897,-0.0341,0.5556,0.372,-0.4825,0.8547,,,,,,
1986.959,1.5518,-0.2900,0.5639,0.0940,-0.2194,-0.0903,0.6579,-0.3097,0.042,0.5912,-0.0332,0.5580,0.383,-0.4739,0.8570,,,,,,
1987.042,1.5553,-0.2850,0.5652,0.0942,-0.2172,-0.0903,0.6594,-0.3076,0.202,0.5926,-0.0323,0.5603,0.543,-0.3162,0.8594,,,,,,
1987.125,1.5588,-0.2675,0.5665,0.0944,-0.2151,-0.0903,0.6609,-0.3054,0.321,0.5941,-0.0314,0.5627,0.662,-0.1996,0.8617,,,,,,
1987.209,1.5623,-0.2625,0.5678,0.0946,-0.2128,-0.0903,0.6624,-0.3032,0.077,0.5956,-0.0305,0.5651,0.418,-0.4460,0.8641,,,,,,
1987.292,1.5658,-0.2500,0.5692,0.0948,-0.2106,-0.0903,0.6639,-0.3009,0.157,0.5970,-0.0295,0.5675,0.498,-0.3684,0.8665,,,,,,
1987.375,1.5693,-0.2425,0.5705,0.0949,-0.2083,-0.0903,0.6654,-0.2986,0.165,0.5985,-0.0286,0.5699,0.506,-0.3628,0.8690,,,,,,
1987.459,1.5728,-0.2525,0.5718,0.0951,-0.2061,-0.0903,0.6669,-0.2964,0.244,0.6000,-0.0276,0.5723,0.585,-0.2862,0.8714,,,,,,
1987.542,1.5763,-0.2600,0.5731,0.0953,-0.2039,-0.0903,0.6684,-0.2943,0.330,0.6015,-0.0268,0.5747,0.671,-0.2026,0.8737,,,,,,
1987.625,1.5798,-0.2600,0.5745,0.0955,-0.2019,-0.0903,0.6700,-0.2922,0.207,0.6029,-0.0259,0.5770,0.548,-0.3279,0.8760,,,,,,
1987.709,1.5833,-0.2500,0.5758,0.0957,-0.1999,-0.0903,0.6715,-0.2902,0.272,0.6044,-0.0251,0.5793,0.613,-0.2652,0.8784,,,,,,
1987.792,1.5868,-0.2250,0.5771,0.0959,-0.1977,-0.0903,0.6730,-0.2880,0.248,0.6059,-0.0242,0.5817,0.589,-0.2916,0.8807,,,,,,
1987.875,1.5903,-0.2099,0.5785,0.0960,-0.1955,-0.0903,0.6745,-0.2858,0.201,0.6074,-0.0232,0.5841,0.542,-0.3410,0.8832,,,,,,
1987.959,1.5938,-0.2025,0.5798,0.0962,-0.1931,-0.0903,0.6760,-0.2834,0.370,0.6089,-0.0223,0.5866,0.711,-0.1745,0.8856,,,,,,
1988.042,1.5973,-0.1850,0.5811,0.0964,-0.1908,-0.0903,0.6775,-0.2811,0.439,0.6104,-0.0213,0.5891,0.780,-0.1080,0.8881,,,,,,
1988.125,1.6008,-0.1850,0.5825,0.0966,-0.1884,-0.0903,0.6791,-0.2787,0.322,0.6119,-0.0203,0.5916,0.663,-0.2274,0.8906,,,,,,
1988.209,1.6043,-0.1525,0.5838,0.0968,-0.1859,-0.0903,0.6806,-0.2762,0.365,0.6133,-0.0193,0.5941,0.706,-0.1870,0.8931,,,,,,
1988.292,1.6078,-0.1351,0.5851,0.0970,-0.1833,-0.0903,0.6821,-0.2735,0.318,0.6148,-0.0182,0.5967,0.659,-0.2366,0.8957,,,,,,
1988.375,1.6113,-0.1201,0.5865,0.0972,-0.1806,-0.0902,0.6836,-0.2708,0.305,0.6163,-0.0170,0.5993,0.646,-0.2522,0.8984,,,,,,
1988.459,1.6148,-0.1126,0.5878,0.0973,-0.1778,-0.0902,0.6852,-0.2680,0.315,0.6178,-0.0159,0.6020,0.656,-0.2449,0.9010,,,,,,
1988.542,1.6183,-0.1276,0.5892,0.0975,-0.1751,-0.0902,0.6867,-0.2653,0.237,0.6193,-0.0148,0.6046,0.578,-0.3255,0.9036,,,,,,
1988.625,1.6219,-0.1602,0.5905,0.0977,-0.1727,-0.0902,0.6882,-0.2629,0.257,0.6208,-0.0137,0.6071,0.598,-0.3080,0.9061,,,,,,
1988.709,1.6254,-0.0852,0.5919,0.0979,-0.1702,-0.0902,0.6898,-0.2603,0.265,0.6224,-0.0127,0.6097,0.606,-0.3026,0.9087,,,,,,
1988.792,1.6289,-0.0677,0.5932,0.0981,-0.1673,-0.0901,0.6913,-0.2575,0.255,0.6239,-0.0115,0.6124,0.596,-0.3153,0.9114,,,,,,
1988.875,1.6321,-0.0687,0.5946,0.0983,-0.1644,-0.0901,0.6929,-0.2545,0.049,0.6254,-0.0103,0.6151,0.390,-0.5240,0.9141,,,,,,
1988.959,1.6348,-0.0646,0.5959,0.0985,-0.1616,-0.0901,0.6944,-0.2517,0.181,0.6269,-0.0091,0.6178,0.522,-0.3947,0.9168,,,,,,
1989.042,1.6375,-0.0704,0.5973,0.0987,-0.1588,-0.0901,0.6959,-0.2489,-0.012,0.6284,-0.0079,0.6205,0.329,-0.5903,0.9195,,,,,,
1989.125,1.6401,-0.0463,0.5986,0.0988,-0.1560,-0.0900,0.6975,-0.2461,0.210,0.6299,-0.0067,0.6231,0.551,-0.3710,0.9222,,,,,,
1989.209,1.6428,-0.0371,0.5999,0.0990,-0.1532,-0.0900,0.6990,-0.2432,0.185,0.6314,-0.0055,0.6258,0.526,-0.3987,0.9249,,,,,,
1989.292,1.6455,-0.0280,0.6013,0.0992,-0.1503,-0.0900,0.7005,-0.2403,0.156,0.6328,-0.0043,0.6285,0.497,-0.4304,0.9276,,,,,,
1989.375,1.6482,0.0087,0.6026,0.0994,-0.1473,-0.0899,0.7020,-0.2372,0.061,0.6343,-0.0031,0.6313,0.402,-0.5282,0.9303,,,,,,
1989.459,1.6508,-0.0122,0.6039,0.0996,-0.1442,-0.0899,0.7035,-0.2341,0.099,0.6358,-0.0018,0.6340,0.440,-0.4929,0.9330,,,,,,
1989.542,1.6535,-0.0330,0.6052,0.0998,-0.1415,-0.0899,0.7050,-0.2313,0.243,0.6373,-0.0006,0.6367,0.584,-0.3515,0.9357,,,,,,
1989.625,1.6562,-0.0689,0.6065,0.1000,-0.1390,-0.0898,0.7065,-0.2288,0.232,0.6387,0.0004,0.6392,0.573,-0.3651,0.9382,,,,,,
1989.709,1.6589,-0.0122,0.6078,0.1002,-0.1364,-0.0898,0.7080,-0.2262,0.260,0.6402,0.0015,0.6417,0.601,-0.3396,0.9407,,,,,,
1989.792,1.6615,0.0119,0.6091,0.1004,-0.1336,-0.0898,0.7095,-0.2234,0.230,0.6417,0.0027,0.6443,0.571,-0.3722,0.9434,,,,,,
1989.875,1.6642,0.0118,0.6104,0.1006,-0.1308,-0.0897,0.7110,-0.2205,0.103,0.6431,0.0039,0.6470,0.444,-0.5019,0.9460,,,,,,
1989.959,1.6669,0.0119,0.6117,0.1008,-0.1280,-0.0897,0.7125,-0.2177,0.278,0.6446,0.0051,0.6496,0.619,-0.3295,0.9487,,,,,,
1990.042,1.6696,-0.0031,0.6130,0.1010,-0.1253,-0.0897,0.7139,-0.2150,0.270,0.6460,0.0062,0.6522,0.611,-0.3401,0.9512,,,,,,
1990.125,1.6722,-0.0431,0.6143,0.1012,-0.1229,-0.0896,0.7154,-0.2125,0.286,0.6475,0.0072,0.6546,0.627,-0.3265,0.9537,,,,,,
1990.209,1.6749,-0.0156,0.6155,0.1013,-0.1206,-0.0896,0.7169,-0.2102,0.620,0.6489,0.0082,0.6570,0.961,0.0051,0.9561,,,,,,
1990.292,1.6776,0.0269,0.6168,0.1015,-0.1181,-0.0896,0.7183,-0.2076,0.462,0.6503,0.0092,0.6596,0.803,-0.1554,0.9586,,,,,,
1990.375,1.6802,0.0244,0.6181,0.1017,-0.1154,-0.0895,0.7198,-0.2050,0.361,0.6518,0.0103,0.6621,0.702,-0.2590,0.9611,,,,,,
1990.459,1.6829,-0.0181,0.6193,0.1019,-0.1130,-0.0895,0.7213,-0.2025,0.303,0.6532,0.0114,0.6645,0.644,-0.3194,0.9636,,,,,,
1990.542,1.6856,-0.0531,0.6206,0.1021,-0.1110,-0.0895,0.7227,-0.2005,0.353,0.6546,0.0122,0.6668,0.694,-0.2717,0.9659,,,,,,
1990.625,1.6883,-0.0581,0.6218,0.1023,-0.1092,-0.0894,0.7242,-0.1986,0.256,0.6560,0.0130,0.6690,0.597,-0.3709,0.9681,,,,,,
1990.709,1.6909,-0.0456,0.6231,0.1025,-0.1074,-0.0894,0.7256,-0.1968,0.193,0.6575,0.0137,0.6712,0.534,-0.4361,0.9702,,,,,,
1990.792,1.6936,-0.0231,0.6244,0.1027,-0.1054,-0.0894,0.7271,-0.1948,0.376,0.6589,0.0146,0.6734,0.717,-0.2553,0.9725,,,,,,
1990.875,1.6961,-0.0298,0.6256,0.1029,-0.1035,-0.0893,0.7285,-0.1928,0.358,0.6603,0.0154,0.6757,0.699,-0.2756,0.9747,,,,,,
1990.959,1.6980,-0.0290,0.6268,0.1031,-0.1016,-0.0893,0.7299,-0.1909,0.289,0.6617,0.0162,0.6779,0.630,-0.3468,0.9769,,,,,,
1991.042,1.6998,-0.0282,0.6281,0.1033,-0.0997,-0.0893,0.7314,-0.1890,0.307,0.6631,0.0170,0.6801,0.648,-0.3309,0.9791,,,,,,
1991.125,1.7016,-0.0198,0.6293,0.1035,-0.0979,-0.0892,0.7328,-0.1871,0.377,0.6645,0.0178,0.6822,0.718,-0.2631,0.9813,,,,,,
1991.209,1.7035,-0.0140,0.6305,0.1037,-0.0960,-0.0892,0.7342,-0.1852,0.223,0.6658,0.0185,0.6844,0.564,-0.4193,0.9834,,,,,,
1991.292,1.7053,-0.0082,0.6317,0.1039,-0.0941,-0.0892,0.7356,-0.1833,0.414,0.6672,0.0193,0.6866,0.755,-0.2304,0.9856,,,,,,
1991.375,1.7072,-0.0073,0.6329,0.1041,-0.0922,-0.0891,0.7370,-0.1814,0.284,0.6686,0.0201,0.6887,0.625,-0.3626,0.9877,,,,,,
1991.459,1.7090,-0.3215,0.6340,0.1043,-0.0917,-0.0891,0.7383,-0.1808,0.420,0.6699,0.0204,0.6903,0.761,-0.2282,0.9893,,,,,,
1991.542,1.7109,-0.8157,0.6352,0.1045,-0.0945,-0.0892,0.7397,-0.1837,0.410,0.6713,0.0192,0.6904,0.751,-0.2383,0.9895,,,,,,
1991.625,1.7127,-1.6473,0.6364,0.1047,-0.1029,-0.0893,0.7411,-0.1922,0.328,0.6726,0.0157,0.6882,0.669,-0.3181,0.9873,,,,,,
1991.709,1.7145,-2.2815,0.6375,0.1049,-0.1171,-0.0895,0.7424,-0.2066,0.323,0.6739,0.0096,0.6836,0.664,-0.3184,0.9826,,,,,,
1991.792,1.7164,-2.8632,0.6387,0.1051,-0.1361,-0.0899,0.7438,-0.2260,0.222,0.6752,0.0016,0.6768,0.563,-0.4127,0.9759,,,,,,
1991.875,1.7185,-3.3198,0.6398,0.1053,-0.1591,-0.0903,0.7451,-0.2493,0.226,0.6765,-0.0081,0.6684,0.567,-0.4003,0.9675,,,,,,
1991.959,1.7219,-3.3315,0.6410,0.1055,-0.1835,-0.0907,0.7464,-0.2742,0.210,0.6778,-0.0184,0.6594,0.551,-0.4073,0.9585,,,,,,
1992.042,1.7253,-3.5757,0.6421,0.1057,-0.2085,-0.0911,0.7478,-0.2996,0.358,0.6792,-0.0290,0.6502,0.699,-0.2501,0.9492,,,,,,
1992.125,1.7288,-3.6024,0.6432,0.1059,-0.2341,-0.0916,0.7491,-0.3257,0.312,0.6805,-0.0398,0.6407,0.653,-0.2865,0.9397,,,,,,
1992.209,1.7322,-3.4365,0.6444,0.1061,-0.2585,-0.0921,0.7505,-0.3506,0.308,0.6818,-0.0502,0.6316,0.649,-0.2815,0.9307,,,,,,
1992.292,1.7356,-3.3307,0.6456,0.1063,-0.2814,-0.0925,0.7518,-0.3739,0.163,0.6831,-0.0599,0.6233,0.504,-0.4182,0.9223,,,,,,
1992.375,1.7390,-3.3124,0.6467,0.1065,-0.3033,-0.0929,0.7532,-0.3962,0.186,0.6845,-0.0691,0.6153,0.527,-0.3872,0.9144,,,,,,
1992.459,1.7424,-3.0265,0.6479,0.1067,-0.3234,-0.0933,0.7546,-0.4168,0.159,0.6858,-0.0777,0.6081,0.500,-0.4070,0.9072,,,,,,
1992.542,1.7458,-2.9332,0.6490,0.1069,-0.3416,-0.0937,0.7559,-0.4353,-0.005,0.6872,-0.0854,0.6018,0.336,-0.5647,0.9008,,,,,,
1992.625,1.7492,-2.7149,0.6502,0.1071,-0.3580,-0.0941,0.7573,-0.4521,0.018,0.6885,-0.0924,0.5961,0.359,-0.5360,0.8952,,,,,,
1992.709,1.7527,-2.4715,0.6514,0.1073,-0.3723,-0.0944,0.7587,-0.4667,-0.087,0.6899,-0.0984,0.5914,0.254,-0.6363,0.8905,,,,,,
1992.792,1.7561,-2.3057,0.6526,0.1075,-0.3845,-0.0947,0.7601,-0.4792,-0.025,0.6912,-0.1036,0.5876,0.316,-0.5705,0.8866,,,,,,
1992.875,1.7590,-2.1559,0.6538,0.1077,-0.3951,-0.0950,0.7615,-0.4901,-0.048,0.6926,-0.1082,0.5844,0.293,-0.5903,0.8835,,,,,,
1992.959,1.7591,-1.8501,0.6549,0.1079,-0.4037,-0.0952,0.7628,-0.4989,0.106,0.6939,-0.1118,0.5821,0.447,-0.4340,0.8812,,,,,,
1993.042,1.7592,-1.7317,0.6561,0.1081,-0.4103,-0.0954,0.7642,-0.5057,0.259,0.6952,-0.1146,0.5806,0.600,-0.2795,0.8797,,,,,,
1993.125,1.7593,-1.5334,0.6572,0.1083,-0.4154,-0.0956,0.7655,-0.5110,0.272,0.6965,-0.1168,0.5797,0.613,-0.2656,0.8787,,,,,,
1993.209,1.7594,-1.4075,0.6583,0.1085,-0.4191,-0.0958,0.7668,-0.5149,0.237,0.6978,-0.1184,0.5794,0.578,-0.3003,0.8784,,,,,,
1993.292,1.7595,-1.2917,0.6594,0.1087,-0.4217,-0.0959,0.7681,-0.5176,0.179,0.6991,-0.1196,0.5795,0.520,-0.3584,0.8785,,,,,,
1993.375,1.7596,-1.2133,0.6605,0.1089,-0.4234,-0.0961,0.7694,-0.5195,0.200,0.7003,-0.1204,0.5800,0.541,-0.3378,0.8790,,,,,,
1993.459,1.7597,-1.1124,0.6615,0.1091,-0.4244,-0.0962,0.7706,-0.5206,0.178,0.7015,-0.1208,0.5807,0.519,-0.3606,0.8798,,,,,,
1993.542,1.7597,-1.0266,0.6625,0.1093,-0.4245,-0.0963,0.7718,-0.5209,0.155,0.7027,-0.1209,0.5818,0.496,-0.3847,0.8808,,,,,,
1993.625,1.7598,-0.9832,0.6635,0.1095,-0.4242,-0.0964,0.7730,-0.5206,0.080,0.7039,-0.1208,0.5831,0.421,-0.4610,0.8821,,,,,,
1993.709,1.7599,-0.9124,0.6645,0.1097,-0.4233,-0.0965,0.7742,-0.5198,0.062,0.7051,-0.1205,0.5846,0.403,-0.4805,0.8836,,,,,,
1993.792,1.7600,-0.8740,0.6655,0.1099,-0.4220,-0.0966,0.7754,-0.5186,0.152,0.7062,-0.1200,0.5862,0.493,-0.3921,0.8852,,,,,,
1993.875,1.7603,-0.8152,0.6664,0.1101,-0.4204,-0.0967,0.7765,-0.5170,0.014,0.7073,-0.1193,0.5880,0.355,-0.5319,0.8870,,,,,,
1993.959,1.7620,-0.7227,0.6673,0.1103,-0.4181,-0.0967,0.7777,-0.5148,0.120,0.7084,-0.1184,0.5900,0.461,-0.4279,0.8890,,,,,,
1994.042,1.7638,-0.6577,0.6683,0.1105,-0.4152,-0.0968,0.7788,-0.5120,0.166,0.7095,-0.1173,0.5923,0.507,-0.3842,0.8913,,,,,,
1994.125,1.7655,-0.6102,0.6692,0.1107,-0.4119,-0.0968,0.7799,-0.5088,-0.026,0.7106,-0.1159,0.5947,0.315,-0.5786,0.8938,,,,,,
1994.209,1.7673,-0.5452,0.6701,0.1109,-0.4083,-0.0969,0.7810,-0.5052,0.207,0.7117,-0.1144,0.5973,0.548,-0.3482,0.8964,,,,,,
1994.292,1.7690,-0.4977,0.6710,0.1111,-0.4042,-0.0969,0.7821,-0.5011,0.268,0.7128,-0.1127,0.6001,0.609,-0.2900,0.8991,,,,,,
1994.375,1.7708,-0.4677,0.6719,0.1113,-0.3999,-0.0970,0.7833,-0.4968,0.221,0.7139,-0.1109,0.6030,0.562,-0.3399,0.9020,,,,,,
1994.459,1.7725,-0.4202,0.6728,0.1115,-0.3953,-0.0970,0.7844,-0.4923,0.332,0.7150,-0.1091,0.6059,0.673,-0.2318,0.9050,,,,,,
1994.542,1.7743,-0.4077,0.6737,0.1117,-0.3906,-0.0970,0.7855,-0.4876,0.201,0.7161,-0.1071,0.6090,0.542,-0.3659,0.9080,,,,,,
1994.625,1.7760,-0.3952,0.6746,0.1119,-0.3859,-0.0970,0.7866,-0.4829,0.170,0.7172,-0.1052,0.6120,0.511,-0.3999,0.9110,,,,,,
1994.709,1.7778,-0.3677,0.6755,0.1122,-0.3811,-0.0970,0.7877,-0.4782,0.254,0.7182,-0.1032,0.6150,0.595,-0.3189,0.9141,,,,,,
1994.792,1.7796,-0.3827,0.6764,0.1124,-0.3764,-0.0970,0.7888,-0.4735,0.350,0.7193,-0.1012,0.6181,0.691,-0.2260,0.9171,,,,,,
1994.875,1.7813,-0.3675,0.6773,0.1126,-0.3718,-0.0971,0.7898,-0.4688,0.356,0.7204,-0.0993,0.6211,0.697,-0.2230,0.9201,,,,,,
1994.959,1.7838,-0.3709,0.6782,0.1128,-0.3672,-0.0971,0.7909,-0.4643,0.260,0.7214,-0.0974,0.6240,0.601,-0.3219,0.9231,,,,,,
1995.042,1.7863,-0.2717,0.6790,0.1130,-0.3623,-0.0971,0.7920,-0.4594,0.418,0.7225,-0.0954,0.6271,0.759,-0.1670,0.9262,,,,,,
1995.125,1.7888,-0.2650,0.6799,0.1132,-0.3571,-0.0971,0.7931,-0.4541,0.646,0.7236,-0.0932,0.6304,0.987,0.0577,0.9294,,,,,,
1995.209,1.7913,-0.2459,0.6808,0.1134,-0.3518,-0.0971,0.7942,-0.4489,0.340,0.7247,-0.0910,0.6336,0.681,-0.2515,0.9327,,,,,,
1995.292,1.7938,-0.2242,0.6817,0.1136,-0.3465,-0.0971,0.7953,-0.4436,0.379,0.7257,-0.0888,0.6369,0.720,-0.2158,0.9360,,,,,,
1995.375,1.7963,-0.2250,0.6826,0.1138,-0.3412,-0.0971,0.7964,-0.4383,0.225,0.7268,-0.0866,0.6402,0.566,-0.3731,0.9392,,,,,,
1995.459,1.7988,-0.2084,0.6835,0.1140,-0.3360,-0.0971,0.7975,-0.4331,0.364,0.7279,-0.0844,0.6434,0.705,-0.2373,0.9425,,,,,,
1995.542,1.8013,-0.2117,0.6844,0.1142,-0.3308,-0.0970,0.7986,-0.4279,0.397,0.7290,-0.0823,0.6467,0.738,-0.2076,0.9457,,,,,,
1995.625,1.8038,-0.1950,0.6853,0.1144,-0.3257,-0.0970,0.7997,-0.4227,0.385,0.7301,-0.0802,0.6499,0.726,-0.2228,0.9489,,,,,,
1995.709,1.8063,-0.1909,0.6862,0.1146,-0.3206,-0.0970,0.8008,-0.4176,0.271,0.7312,-0.0780,0.6531,0.612,-0.3400,0.9522,,,,,,
1995.792,1.8088,-0.1992,0.6871,0.1148,-0.3156,-0.0970,0.8020,-0.4126,0.380,0.7323,-0.0760,0.6563,0.721,-0.2342,0.9553,,,,,,
1995.875,1.8112,-0.1950,0.6880,0.1150,-0.3108,-0.0970,0.8031,-0.4078,0.364,0.7333,-0.0739,0.6594,0.705,-0.2533,0.9585,,,,,,
