time,MCrun,prate,air
11,12,1.629728366086456e-07,-0.11466190300992737
11,13,4.292274849150396e-08,-0.15988356742791582
11,14,7.905618280595128e-09,0.036857972473713065
11,15,1.9610541837148306e-07,-0.3255131692728974
11,16,-7.32362610098212e-07,-0.028320524864492803
11,17,-1.0463536191582978e-06,-0.15172784494792374
11,18,-1.3716850576691065e-07,-0.17166538923889374
11,19,-3.5028328045381015e-07,-0.04176864207061248
12,0,-2.0683149903220453e-07,-0.2538266248054484
12,1,4.572726424732005e-07,0.1501890656370678
12,2,-1.2440267875287408e-06,-0.06589345443854365
12,3,-5.308248308961902e-07,0.12850033870962546
12,4,5.084805545012045e-07,0.1473349117919453
12,5,2.660545676996845e-07,0.18869809969690932
12,6,-2.310671071594643e-07,-0.053421361570015466
12,7,-2.4245416783432574e-07,0.09238352879924425
12,8,-4.0887355441502175e-07,0.1753974019540659
12,9,-2.45181063168767e-07,-0.35690256979192475
12,10,-2.913341414612589e-08,-0.03698041730325483
12,11,-7.446977176434427e-07,-0.13080384425341918
12,12,-5.7594469093766574e-08,0.10909104613838441
12,13,4.2225995127284996e-07,0.043165200697876514
12,14,-6.981005529137388e-07,0.25162938557059555
12,15,-9.881372517906964e-07,-0.008985921691891066
12,16,-1.2270925375903015e-06,0.16489559335900678
12,17,-9.4167485345032e-07,0.027222976036807504
12,18,-2.1509868098443838e-07,-0.15140602454912436
12,19,-1.4724117374485747e-06,0.04149672703947484
13,0,-7.712702835038576e-07,-0.1745938836370366
13,1,-4.396032746116961e-08,0.08707670448869195
13,2,-9.799289060215017e-07,-0.13878804725277116
13,3,-7.355035954131289e-07,0.10096754200030697
13,4,-1.795618970862834e-07,0.031474303808402423
13,5,-3.0492989751201e-07,0.10155772169650162
13,6,-1.525688028774679e-07,-0.10468954527206654
13,7,-3.138496134902321e-07,0.017868529795405968
13,8,-3.913351064129049e-07,0.10211506697686293
13,9,1.9018627523844557e-07,-0.2242278995880775
13,10,-2.9380060476561305e-08,-0.004064238686979745
13,11,-1.1014245194332508e-06,-0.0584487100121078
13,12,-3.563341856704018e-07,-0.008194833316899214
13,13,-2.502504081564607e-07,0.03383433239076565
13,14,-7.418650222437623e-07,0.1679949745273601
13,15,-7.394640063345295e-07,-0.046078195814985054
13,16,-1.317885774117659e-06,0.0482955818875422
13,17,-1.2085431610276644e-06,-0.009497196607022182
13,18,-1.2886705481334381e-06,-0.02800101323855632
13,19,-1.6054556090729083e-06,-0.06282116961663846
14,0,-5.055345405459174e-07,-0.2352864092978414
14,1,1.389526346927978e-07,0.027106466647388285
14,2,-9.550234813663093e-07,-0.21400404548695556
14,3,-4.161371231191752e-07,-0.017378884176017594
14,4,6.322451978998874e-07,0.0006912417885364276
14,5,1.9511891685118193e-07,0.004026647049120946
14,6,-3.9501977738120674e-07,-0.19559510636441846
14,7,-2.701678749685381e-08,0.008856199630353863
14,8,-6.719932708206026e-08,0.04428939624396476
14,9,1.1884917703290717e-07,-0.30864720972085613
14,10,2.1357406089425168e-07,-0.07243298325952671
14,11,-7.544503639767791e-07,-0.11289068002936807
14,12,3.028534215715473e-07,-0.03720281275991024
14,13,2.5280883025305754e-07,-0.10241377810744212
14,14,-2.1006931763862937e-07,0.09758972159581437
14,15,-4.4575977249818805e-07,-0.18305165731112907
14,16,-1.0128547413321857e-06,0.03160577562954939
14,17,-9.802410774213093e-07,-0.05726883227723469
14,18,-1.8611346126422078e-07,-0.13721490723823138
14,19,-8.113383751324781e-07,-0.032636853980312144
15,0,-2.7659072548833787e-08,-0.3038430012994261
15,1,7.403176757535999e-07,-0.07737451275019382
15,2,-7.475326327837709e-07,-0.2171879829524895
15,3,-7.313928286116582e-07,-0.07647720375391603
15,4,8.856337319945589e-07,-0.0054743653344092045
15,5,8.614709474596995e-07,0.02689858607070663
15,6,1.0838528230412476e-07,-0.200759434921371
15,7,3.57026659784841e-07,-0.04649011408191557
15,8,3.52549181261174e-07,0.0461279467444667
15,9,-3.479923010309338e-08,-0.39904299100618945
15,10,-1.1164070807800054e-07,-0.15946942444513934
15,11,-3.5528489583939643e-07,-0.12851970793249767
15,12,1.104755372914452e-06,0.00011452807410379756
15,13,1.3828849762893046e-06,-0.16254094943686573
15,14,-3.7083648150982717e-07,0.07777807348545068
15,15,-9.295715217535446e-07,-0.27653172273463755
15,16,-1.511829637816653e-06,0.03246181136157369
15,17,-9.724978519250946e-07,-0.09569315372103109
15,18,3.397631247819166e-07,-0.2569131011516502
15,19,-8.054352050605967e-07,-0.05316220165040879
16,0,-1.8089337238127682e-07,-0.3129132366292269
16,1,-5.44998822465622e-08,-0.5713723292920103
16,2,-3.8203728312801986e-07,-0.6968285532893759
16,3,-1.0132754341282113e-06,-0.3680025276496907
16,4,-5.945011809756471e-07,-0.5012184296143561
16,5,7.69535352561488e-07,-0.3923100590321472
16,6,3.575157110110015e-07,-0.7403240604853589
16,7,2.7582703379389967e-07,-0.4689091941736775
16,8,3.572258456480764e-07,-0.3466192508835043
16,9,5.341085677294326e-08,-0.3130247720032927
16,10,-3.463337704422382e-07,-0.09333012316217643
16,11,-8.225355881851863e-07,-0.15790922329292173
16,12,1.5964381244055662e-06,-0.47690790665948224
16,13,1.8217792397761565e-06,-0.6338987981559523
16,14,-1.5151684145146096e-07,-0.33706874474285986
16,15,-5.940302756387416e-07,-0.7239119325830038
16,16,-2.024170393202461e-06,-0.3178969612010645
16,17,-1.3073765998905835e-06,-0.4285583976328532
16,18,-3.189325334785648e-07,-0.19977848071351723
16,19,-6.211710074803467e-07,-0.5669828809450159
17,0,-4.673060919029702e-07,-0.28158055142793803
17,1,2.67634122971912e-07,0.10007476968637061
17,2,-1.3665763264359002e-06,-0.12099661344930213
17,3,-5.22661379915097e-07,0.06915067267822392
17,4,6.058535051952273e-07,0.13415872268961976
17,5,2.473933202662097e-07,0.11252060014330414
17,6,-5.849720079583641e-07,-0.1190874493392314
17,7,4.5966422259541633e-08,0.11092822841999048
17,8,-1.7915108276696488e-07,0.07982078956369662
17,9,9.352724457507509e-08,-0.3349644585802001
17,10,2.7117298148594473e-07,-0.10331541261382379
17,11,-1.130533028758019e-06,-0.15519392264541476
17,12,2.4702513650475397e-07,0.09747295507844914
17,13,1.9630254917459076e-07,0.035808386147545834
17,14,-5.737820631179532e-07,0.19702142554416666
17,15,-4.5725984250798383e-07,-0.0825732678939243
17,16,-7.150683145006329e-07,0.08055694379822306
17,17,-1.073128679093727e-06,0.01955421379151416
17,18,-2.7975584477501045e-07,-0.14351316402183287
17,19,-1.137435832111372e-06,0.1031244305138082
18,0,-1.0570528602295074e-07,-0.3110063869644144
18,1,6.129007422158221e-07,-0.08235389463839922
18,2,-6.999239360387033e-07,-0.24550186007493335
18,3,-6.377564602769956e-07,-0.046059455529504786
18,4,4.551484463226393e-07,-0.038711337305078586
18,5,7.873461596754691e-07,-0.03932762296651137
18,6,-3.9475328212441903e-07,-0.26521882446884937
18,7,-5.4527570081373025e-08,-0.04647367762697482
18,8,1.3293914565373616e-07,-0.035958770990697914
18,9,2.7894048576581995e-07,-0.34922341763580017
18,10,-7.795115276402392e-08,-0.1146130491225173
18,11,-6.264190617365183e-07,-0.14891955444894833
18,12,4.4775122882909584e-07,-0.02304472892550924
18,13,1.094692404053684e-06,-0.15455573787268861
18,14,-3.1007673741861184e-07,0.055960833310429205
18,15,-5.415176379076759e-07,-0.27395774163460374
18,16,-1.495394065523572e-06,0.0066523470822030745
18,17,-9.788915297927002e-07,-0.11441761668736655
18,18,4.2269670950122324e-07,-0.19625458508082738
18,19,-9.106124766868693e-07,-0.05855052005004303
19,0,4.956224015379683e-07,-0.18827132367593485
19,1,2.2312827263458262e-07,-0.2533944476007367
19,2,-1.8794555305798597e-07,-0.4239046944949176
19,3,-1.4892595014367796e-07,-0.24262669619024768
19,4,1.7983947225283305e-07,-0.2500568859677542
19,5,7.969763516299505e-07,-0.25744759586243693
19,6,7.566942498655152e-08,-0.3743086542143547
19,7,-1.7681641811366398e-07,-0.21357828675173168
19,8,3.9270341326989885e-07,-0.1722006247379811
19,9,-3.492187285029516e-08,-0.2593202450850526
19,10,2.1787010615193708e-07,-0.13552470701912703
19,11,-4.2841684513521236e-07,-0.10288442819616547
19,12,8.441373353988572e-07,-0.21094117974731758
19,13,1.3989313237850099e-06,-0.2950547586467132
19,14,-1.174269737997419e-07,-0.098200919441848
19,15,1.3352712636840317e-07,-0.43256396146128506
19,16,-8.266143079333327e-07,-0.13539288008305778
19,17,-9.010718375702177e-07,-0.2768515383936546
19,18,4.453944427812825e-07,-0.12591865676686761
19,19,1.016107067122388e-07,-0.20946656658064788
20,0,-3.393647924666751e-07,-0.2363390322405808
20,1,-1.3829903242071742e-07,-0.2892248759367416
20,2,7.660569083560875e-09,-0.6985238768658524
20,3,-2.286083341796652e-07,-0.28191174896753746
20,4,-3.1473765231708967e-07,-0.4641754910434386
20,5,-2.2533373969317108e-07,-0.42696606286482497
20,6,-4.44765718345108e-07,-0.6364010292899733
20,7,-3.8826382505909376e-08,-0.4569879340301358
20,8,-3.1845169067109667e-07,-0.29326170543487007
20,9,5.275719095173402e-09,-0.3171697503634008
20,10,2.955900019246668e-07,-0.05831609582817694
20,11,-5.641736069177841e-07,-0.08826425510892802
20,12,-2.3462935699061075e-07,-0.501850259071648
20,13,2.931971791939514e-07,-0.5775011755150169
20,14,5.511777310044481e-07,-0.2325054280064877
20,15,-4.016856418294975e-09,-0.6334517883114971
20,16,-1.7669723317295172e-06,-0.2550025760148191
20,17,-1.2460211823594835e-06,-0.3891000940628615
20,18,-2.0721294371375538e-07,-0.0974000046802385
20,19,-3.708763020010027e-07,-0.5268910151528395
21,0,-7.172888783050137e-07,-0.34752812450660464
21,1,-5.083887562207915e-07,-0.4604784862801099
21,2,-1.2740392523858992e-06,-0.870035328388666
21,3,-8.592759531177299e-07,-0.3482794485697013
21,4,-8.555070443835302e-07,-0.4274472362313587
21,5,-6.680279841834687e-08,-0.4129814636885403
21,6,-1.935477978813265e-07,-0.7485095894040585
21,7,2.2143238054314304e-07,-0.4799445487984966
21,8,-5.607713275065726e-07,-0.2838618972235085
21,9,-3.9272117142804617e-08,-0.448800795638162
21,10,1.9374903583138978e-07,-0.13092910541098135
21,11,-1.3825774773447272e-06,-0.18990225964906682
21,12,9.859595248863544e-07,-0.5380235289504117
21,13,3.6010294266005025e-07,-0.6336304867484375
21,14,-1.1138674777765875e-07,-0.2977214327519534
21,15,-9.14176140353975e-07,-0.7863161966091179
21,16,-2.4461543095275484e-06,-0.3037279288340781
21,17,-1.8815986271364775e-06,-0.39712237914380455
21,18,-1.0271486921434583e-06,-0.2829212751353839
21,19,-1.492122795906191e-06,-0.605801684819949
22,0,2.0189939744080414e-07,-0.254861665124921
22,1,3.33239189170874e-07,-0.3878586529140489
22,2,1.1542818517026311e-07,-0.6069223397938479
22,3,-3.0995297564915487e-07,-0.3137348035894852
22,4,7.546887408896164e-08,-0.44668381121063294
22,5,6.675154918229699e-07,-0.36852726034490857
22,6,2.49675897390596e-07,-0.6247015492540069
22,7,2.81968775368102e-07,-0.3983034515665372
22,8,4.4639826587352674e-07,-0.33520762618735594
22,9,1.936014481865933e-07,-0.3066868432515176
22,10,2.7077230372764713e-08,-0.1278350690336893
22,11,-2.5427658517300365e-07,-0.15152913267329954
22,12,1.1682063291960442e-06,-0.39292034407361015
22,13,1.502660415426875e-06,-0.5455495031669594
22,14,2.1249102001877847e-07,-0.2356762600587199
22,15,1.967935366730208e-07,-0.6392206358664392
22,16,-1.279148728299969e-06,-0.257142733577605
22,17,-9.67879303846068e-07,-0.39449107457492516
22,18,4.614577830786215e-07,-0.1663038921238356
22,19,2.1595431043746702e-07,-0.4223618782971856
23,0,-2.0088178628794073e-07,-0.3134286669975851
23,1,1.7957307435159985e-07,-0.2917626772676595
23,2,-4.5177376048617844e-07,-0.5952555526992771
23,3,-5.603991275686262e-07,-0.20327037175661336
23,4,-4.694636633432517e-07,-0.34876141053413057
23,5,3.191639742926408e-07,-0.2352412258483032
23,6,2.690538474235472e-07,-0.5687857583031775
23,7,1.5330583761699164e-07,-0.3489598872940286
23,8,8.176517454208616e-08,-0.2497452430779247
23,9,2.5936361189694874e-07,-0.33214762685708954
23,10,-1.844809129035925e-07,-0.05846116198177668
23,11,-6.360045116711541e-07,-0.20659099711418435
23,12,7.934858690145622e-07,-0.3261767247386745
23,13,1.1582756810164767e-06,-0.46480430078856166
23,14,-2.733430153165399e-07,-0.14581066416682467
23,15,-5.233160166012898e-07,-0.5491041707330869
23,16,-1.7969916286528644e-06,-0.15180468810970207
23,17,-1.416265336117759e-06,-0.34091569200610466
23,18,-5.25513472237719e-07,-0.2148273551718758
23,19,-7.954085146915882e-07,-0.4200571356653262
24,0,6.891268212890272e-07,-0.18844570714854436
24,1,-7.252688225149701e-07,-0.3940040896913698
24,2,-1.7483077957360423e-07,-0.8924499172920091
24,3,5.106848317492872e-07,-0.4781368033113855
24,4,-6.086580714373973e-07,-0.5180014232910746
24,5,2.900303796489582e-07,-0.5714850744547664
24,6,-2.2140811385510504e-09,-0.5752195488102527
24,7,1.283643323082948e-08,-0.4690064693098413
24,8,3.17147946808574e-07,-0.4271004976179534
24,9,2.847771154090366e-07,-0.3027094696729933
24,10,9.697968547844732e-07,-0.23330871925789226
24,11,-4.6597086322047705e-07,-0.18710453157737156
24,12,1.1741761073095316e-06,-0.47784131428379756
24,13,7.789212838481673e-07,-0.5083493397098855
24,14,7.966980312220938e-09,-0.267291321166934
24,15,1.0228069786768188e-06,-0.7947412476926718
24,16,-5.721304287325084e-07,-0.3148054287122562
24,17,-1.4949976863469188e-06,-0.5222238455196152
24,18,-4.4741888801461704e-07,-0.2438982285140888
24,19,3.336680797318824e-07,-0.4307227979402517
25,0,-1.9629029522145722e-07,-0.2887316667694854
25,1,1.2074196157528906e-07,-0.2904100065710966
25,2,-3.9421563380185854e-07,-0.5420628431779618
25,3,-4.741505631451257e-07,-0.23301204935570222
25,4,-1.7172926066265172e-07,-0.2978676640094031
25,5,5.715299126102898e-07,-0.2247993236590783
25,6,3.493835618670125e-07,-0.5154245879233532
25,7,1.2854542841778858e-07,-0.26706179794322155
25,8,2.84452259073553e-07,-0.20886306166347707
25,9,3.7856610666056795e-07,-0.24411281661987705
25,10,-1.573977073553493e-07,-0.018516979501048043
25,11,-6.345304974942638e-07,-0.1820630498394431
25,12,1.0987471103089072e-06,-0.2739311654127121
25,13,1.233196867088705e-06,-0.4183175495377533
25,14,-2.9715775446413176e-07,-0.15263914313333846
25,15,-4.0158394569913897e-07,-0.4773044214936163
25,16,-1.4980819601056791e-06,-0.10915284190308502
25,17,-1.331772439295927e-06,-0.3104613954552839
25,18,-4.388522338417624e-07,-0.19739358671572477
25,19,-4.896023049171725e-07,-0.3459097923564921
26,0,-3.7983421170061913e-07,-0.3370876520626687
26,1,-4.0811030290763265e-07,-0.3475629142399166
26,2,-3.495283008016142e-07,-0.7022600487485604
26,3,-4.5653543501253375e-07,-0.2980844137560842
26,4,-6.015418384039865e-07,-0.3543521692008702
26,5,2.766341554926341e-07,-0.31937350185635505
26,6,7.873079814925827e-08,-0.580344214439146
26,7,3.2163477235985247e-07,-0.3786868855966766
26,8,7.573450305312234e-08,-0.2818691048782076
26,9,7.523074794257622e-07,-0.22852574491167227
26,10,3.5608439323439645e-08,-0.027154960736614796
26,11,-1.1878736761751752e-06,-0.18808791974740682
26,12,8.312180583299967e-07,-0.3461442806526912
26,13,1.0352061926666986e-06,-0.47540609664889555
26,14,-2.999197486994104e-07,-0.21603725639363008
26,15,-2.4635189144604147e-07,-0.5675642390716551
26,16,-1.7471054765312867e-06,-0.16953701682690375
26,17,-1.7915265818456653e-06,-0.37970003148310616
26,18,-9.926899916580409e-07,-0.19563015338792544
26,19,-8.348493265500575e-07,-0.4336351664192668
27,0,4.573718840880385e-07,-0.20355483565211685
27,1,6.132247659644326e-07,-0.18542827865166023
27,2,4.163826486354439e-07,-0.32518814813277497
27,3,-2.8411111519646563e-07,-0.15320298529607485
27,4,2.095836178064549e-07,-0.213915044432579
27,5,7.366231789133259e-07,-0.10438852673529919
27,6,8.978066064212613e-07,-0.29887100423833846
27,7,1.5165061852884944e-07,-0.24389076375045085
27,8,4.421423390600828e-07,-0.09872142068011291
27,9,3.50911906905907e-07,-0.19813484237482093
27,10,-2.883819446358648e-07,-0.03867224386520069
27,11,-2.830074979379436e-07,-0.08129347038251147
27,12,7.872660932240549e-07,-0.1322414045978218
27,13,1.7787017280227203e-06,-0.2615808202085126
27,14,-3.6653500455135183e-07,-0.03507534164825844
27,15,-2.2900998366824984e-07,-0.30703342152145346
27,16,-1.2602587761555025e-06,-0.04220967614602256
27,17,-1.0400267001054303e-06,-0.2505299745375383
27,18,2.1401921571271355e-07,-0.10191657934873921
27,19,-1.2523334810266062e-07,-0.24763591795183063
28,0,8.068077087398091e-08,-0.2455541935749898
28,1,3.3432166812701143e-07,-0.3012229931676924
28,2,-2.617142983374045e-07,-0.4706642894354798
28,3,-4.723866632132122e-07,-0.23490252940578216
28,4,6.488145725998489e-08,-0.2706559532573156
28,5,6.910082918759869e-07,-0.19493038776168928
28,6,6.406278053195363e-07,-0.4648789109796713
28,7,1.9461444183055528e-07,-0.2630272423756147
28,8,3.7449122760673697e-07,-0.16720498311233067
28,9,1.5562486867309716e-07,-0.24392114146243699
28,10,-1.7310678250223598e-07,-0.06457047405781202
28,11,-5.817765355217565e-07,-0.14233435040899284
28,12,1.2735118236332482e-06,-0.24474235168780303
28,13,1.5430785036841207e-06,-0.3829768703102654
28,14,-3.169539689548529e-07,-0.13554449745258135
28,15,-4.0249013260433233e-07,-0.44549842465278733
28,16,-1.3435952368635418e-06,-0.12230643451977682
28,17,-1.1825439979076017e-06,-0.2858073225113753
28,18,-7.526770883705879e-08,-0.15723986020393904
28,19,-2.3856460877227496e-07,-0.3168818060501065
29,0,2.738121011614185e-07,-0.23263522720291213
29,1,8.651585223891469e-08,-0.6723304438551476
29,2,-5.775731318346926e-08,-0.830370629257293
29,3,-6.14199536168506e-07,-0.47462356716504883
29,4,-3.391061826984601e-07,-0.6598638420430587
29,5,8.682631642507308e-07,-0.5951449101936139
29,6,2.714185760920994e-07,-0.9088315480358375
29,7,-9.472954791424049e-08,-0.5821327846014772
29,8,1.435961946927702e-07,-0.44240255197363326
29,9,-4.0161586228285674e-07,-0.33802047174894734
29,10,-8.660555605782526e-08,-0.12955067522408714
29,11,-3.586668030551408e-07,-0.12470092683349454
29,12,1.6354171657289959e-06,-0.669546263530413
29,13,1.8388602042575268e-06,-0.8268041422229859
29,14,4.798800309179849e-07,-0.45807025241556976
29,15,-2.1272657375629685e-07,-0.882871126047481
29,16,-2.0963913983131945e-06,-0.43945631122199785
29,17,-7.666806371127654e-07,-0.5306167498587295
29,18,7.31908819706013e-07,-0.157036241845537
29,19,2.4244626012640393e-07,-0.6982292160413106
30,0,-1.9958823055290172e-07,-0.3021554190955196
30,1,1.9450725575830472e-07,-0.3789308860655801
30,2,-3.181662949631093e-07,-0.6000024642681989
30,3,-7.135641291069189e-07,-0.247302512801701
30,4,-5.185265073641636e-07,-0.3642018026852156
30,5,3.657880104634133e-07,-0.24094621253336057
30,6,6.385448381965444e-07,-0.5736951315198688
30,7,4.4728196899966904e-07,-0.40504031781440775
30,8,1.9567147306898446e-07,-0.25554314473930406
30,9,4.768901856681777e-07,-0.32297740701523353
30,10,-2.8041904540530214e-07,-0.10130382028679115
30,11,-9.187310001058772e-07,-0.1739322844259114
30,12,1.0941398841403505e-06,-0.33553886029238356
30,13,1.341424438428761e-06,-0.4624948621661359
30,14,-3.6604434959728625e-07,-0.1896214277942601
30,15,-4.5828689986641257e-07,-0.5848122158120201
30,16,-1.7785803271008076e-06,-0.2093142587436011
30,17,-1.6297093757776475e-06,-0.34044762215855906
30,18,-4.6337170427013314e-07,-0.196757586282289
30,19,-8.48263380608041e-07,-0.4554414059508358
31,0,-3.2984141535097963e-07,-0.3244182819063899
31,1,1.4694964950375402e-08,-0.5121224618317576
31,2,-1.1295231446712675e-07,-0.7807339590516138
31,3,-6.861488910278692e-07,-0.40899742489854773
31,4,-4.698698679214162e-07,-0.4949042821432327
31,5,4.858071509265625e-07,-0.40501105077768346
31,6,6.93378518006376e-07,-0.72048239705887
31,7,5.405249451544132e-07,-0.5031085861532473
31,8,4.902039751452106e-07,-0.33998524107625744
31,9,4.826320452004197e-07,-0.3032871924265162
31,10,-1.8219166532913884e-07,-0.09915643525743638
31,11,-8.060879964475246e-07,-0.17440058978002793
31,12,1.6109201326895804e-06,-0.47671762151247554
31,13,1.638599245020351e-06,-0.6588534832361956
31,14,-1.4569193352078643e-08,-0.3405656040261676
31,15,-5.428927766360061e-07,-0.7734409557273669
31,16,-1.9966341937982586e-06,-0.28350973252775774
31,17,-1.7516911869748368e-06,-0.45267548684380243
31,18,-5.584923756347029e-07,-0.24949192130869358
31,19,-3.1548523496969777e-07,-0.5679815518380358
32,0,1.5697775846534192e-07,-0.21536592674148267
32,1,1.6012310596774707e-07,-0.14867742760451125
32,2,-3.543779293494677e-07,-0.36955232184363207
32,3,-1.4386189307681713e-07,-0.16284643602768628
32,4,1.6778449015917458e-07,-0.17308702715013288
32,5,6.326669522715878e-07,-0.12766024975774765
32,6,3.804608454293836e-07,-0.3205533436442964
32,7,-4.732471272170292e-08,-0.12619498574480595
32,8,4.6575214866889155e-07,-0.12294754272501515
32,9,1.8264265514824116e-07,-0.17851574508448936
32,10,1.0093286795310589e-07,-0.03186854003076153
32,11,-4.833429204270935e-07,-0.15928620247384584
32,12,9.986268406889025e-07,-0.12236277498016832
32,13,1.322606124209974e-06,-0.23409032378149996
32,14,-4.823936197571677e-07,-0.027536131840575212
32,15,-4.5023063750959727e-08,-0.2985146405461567
32,16,-6.467469969635142e-07,-0.0321476555476659
32,17,-1.052491164519292e-06,-0.24150183291827296
32,18,-3.472578864267501e-07,-0.12893851608819237
32,19,-5.06112528161829e-09,-0.14839356775496232
33,0,1.696323859176605e-09,-0.29461396395914696
33,1,4.938642834245713e-07,-0.2003253386461686
33,2,-4.681944131062587e-07,-0.34128762746034275
33,3,-4.496175012512488e-07,-0.16316316115508095
33,4,5.394664054609819e-07,-0.14876456468985513
33,5,8.606036045032877e-07,-0.08519358265803056
33,6,3.931396756820424e-07,-0.38343984703610423
33,7,2.911386042582992e-07,-0.13922664924604905
33,8,5.109320372565276e-07,-0.09880182740738816
33,9,1.8155899361754982e-07,-0.2641975860555571
33,10,-1.9645976277053927e-07,-0.05655118905752966
33,11,-5.648484117783793e-07,-0.18121263500479917
33,12,1.2664675008902858e-06,-0.11585121244453891
33,13,1.7222771076604071e-06,-0.3022227394073015
33,14,-2.9873936156861793e-07,-0.050471887786215586
33,15,-4.795677210597518e-07,-0.33661151839302145
33,16,-1.095544318058014e-06,-0.026616903514330634
33,17,-1.0595909592085818e-06,-0.20540694830417205
33,18,2.2226635817898422e-07,-0.18236325096463363
33,19,-1.9422608149033418e-07,-0.1725342942677725
34,0,1.7992922543238466e-07,-0.28015935320028185
34,1,1.1018319290502848e-06,-0.1179511701509565
34,2,6.227330747243553e-08,-0.1719958655533268
34,3,-5.180486154860523e-07,-0.11430618136786991
34,4,8.211517911973079e-07,-0.04788463814599345
34,5,1.177952608245241e-06,0.06244806294185791
34,6,1.1204664924018868e-06,-0.1894942595518796
34,7,4.803105456243155e-07,-0.05618747927037275
34,8,1.1418675340314099e-06,0.005734122074935906
34,9,5.922414968763213e-07,-0.21546555012710572
34,10,-5.75745127959359e-07,-0.06300088165103636
34,11,-1.1351164975755166e-07,-0.15320623706060243
34,12,1.5000785840487508e-06,0.05579775814976773
34,13,2.3174006706744035e-06,-0.16076934803598808
34,14,-5.612654621081558e-07,0.04075032317237644
34,15,-7.385508828917673e-07,-0.2226673256502129
34,16,-1.1546739756904113e-06,0.09428248429795426
34,17,-1.1769476414561432e-06,-0.14096573609196356
34,18,2.8578739412167786e-07,-0.21633753962348598
34,19,-5.2448074630606366e-08,-0.048802878562421645
35,0,-2.1652094301443107e-07,-0.23528130667081448
35,1,6.771978625285688e-07,0.25367719465486016
35,2,-9.487753318555928e-07,0.140738931824345
35,3,-5.398453788196702e-07,0.18414309899974646
35,4,8.837532655914707e-07,0.29241128310785447
35,5,5.931588521203203e-07,0.36976811176073887
35,6,5.41111756569155e-07,0.1304088772602937
35,7,2.037570417458144e-08,0.28220510391717335
35,8,4.666181822544106e-07,0.2526639797385295
35,9,8.343854247827386e-08,-0.152471337118491
35,10,-1.8949035542245731e-07,0.02459444191960638
35,11,-6.644715424170518e-07,-0.1441833072949381
35,12,7.788868085161856e-07,0.3346164647481373
35,13,1.2046178249799088e-06,0.22105421105759865
35,14,-1.244023607675145e-06,0.351211334795719
35,15,-1.000481855595361e-06,0.2127733668274276
35,16,-4.445262668071203e-07,0.2900882191058196
35,17,-9.184582029170364e-07,0.09247856070934088
35,18,-9.031179694985157e-07,-0.10361314686047142
35,19,-7.196665042000502e-07,0.2758212523100405
36,0,-7.135091836225483e-07,-0.34012317934227376
36,1,-1.535110323877351e-07,0.018119114630681513
36,2,-1.1517810617944245e-06,-0.3385712910243639
36,3,-5.44829050697665e-07,-0.018954588944271943
36,4,-1.1435109222391827e-07,-0.0025251559152997495
36,5,-4.285315854860647e-08,0.09634705973817083
36,6,3.696435648153001e-07,-0.23181466008920196
36,7,3.4007300942111096e-07,-0.064784592228365
36,8,7.499832943070043e-08,0.026012322566984304
36,9,3.317488537874381e-07,-0.2540892636295112
36,10,-7.64443897245121e-08,0.0294681307849822
36,11,-1.2022757058947965e-06,-0.23028393796375773
36,12,7.041185616747757e-07,-0.013687250584094921
36,13,8.489356124789946e-07,-0.14677535618849458
36,14,-9.229601428078914e-07,0.10633663362165251
36,15,-1.1268741814157767e-06,-0.18241695323467305
36,16,-1.243923696286292e-06,0.11162043392153054
36,17,-1.7830995712970855e-06,-0.13770670620899766
36,18,-1.7917854374007554e-06,-0.21289592500691462
36,19,-1.2690850793588826e-06,-0.1182048008784525
37,0,6.603315585526124e-09,-0.3521561443499618
37,1,5.184907228541929e-07,0.002982095177496537
37,2,-1.0764039517906225e-06,-0.117013121144381
37,3,-8.924634485418511e-07,0.03338399381692772
37,4,4.933167301785346e-07,0.14986035214999144
37,5,8.679739518565376e-07,0.2134282262553409
37,6,4.915715723744083e-07,-0.08974714196351924
37,7,3.2209840853492084e-07,0.04688937154260918
37,8,2.0284414218046908e-07,0.1418457916891423
37,9,-4.994588523095645e-08,-0.29166500728352984
37,10,-3.1865737547982297e-07,-0.05658593193702645
37,11,-1.0135354926964708e-06,-0.17979026450811855
37,12,1.2077460815116092e-06,0.16353561612350753
37,13,1.8843189660341823e-06,-0.016198549493737495
37,14,-1.1940542576617446e-06,0.1926824718229691
37,15,-1.4545372206765275e-06,-0.060162977379423596
37,16,-1.5010400609704064e-06,0.15933632486599159
37,17,-1.2342005932625032e-06,-0.04409698733262212
37,18,-6.618440815311203e-07,-0.21662027446569604
37,19,-1.3091594589439109e-06,0.03538718309733357
38,0,-2.4523667483143515e-08,-0.3294176500208591
38,1,5.172117076632411e-07,0.07312688298240591
38,2,-1.1584018011236756e-06,-0.06984137668998742
38,3,-5.185466440327228e-07,0.06422062478762428
38,4,4.967329883821693e-07,0.1889495371795463
38,5,7.043744341961828e-07,0.25786856520951296
38,6,5.676674445529447e-07,-0.02988439443425395
38,7,3.951065109972564e-07,0.10664317691950531
38,8,3.172993406924278e-07,0.13290365362842238
38,9,3.873504566462876e-07,-0.2888724904281815
38,10,-2.1117203567320149e-07,-0.06419256771092585
38,11,-1.0957092656593038e-06,-0.22508726493550865
38,12,1.0600236506473196e-06,0.2296139660727278
38,13,1.3946294975155245e-06,0.09141218346160407
