t,T,P,edge,bal,ela,area
24.0,1.4758825285103514,5.0,10500.0,274844.51857795194,1084.424121307748,18622659.96130597
25.0,1.4762689915122111,5.0,10550.0,161015.10813045595,1084.0065662890763,18652659.96130597
26.0,1.4766072429642039,5.0,10600.0,46016.51015971508,1083.5961673341167,18682659.96130597
27.0,1.4769034458920958,5.0,10700.0,-183994.4385447614,1083.1936368900363,18742659.96130597
28.0,1.4771629534039628,5.0,10750.0,-300697.7346777348,1082.799535039793,18772659.96130597
29.0,1.4773904194887324,5.0,10800.0,-418014.77315205336,1082.4142932229076,18802659.96130597
30.0,1.4775898937087861,5.0,10850.0,-535926.1725469073,1082.0382344483576,18832659.96130597
31.0,1.4777649023348838,5.0,10850.0,-539575.6396363368,1081.6715905224078,18832659.96130597
32.0,1.4779185180252066,5.0,10900.0,-658344.8381960457,1081.3145166964375,18862659.96130597
33.0,1.4780534197903892,5.0,10950.0,-777690.5052420283,1090.5129968560336,18892659.96130597
34.0,1.478171944694913,5.0,11000.0,-897651.5980269276,1090.1896284320408,18922659.96130597
35.0,1.4782761325078164,5.0,11050.0,-1018298.8173734704,1089.8761165550216,18952659.96130597
36.0,1.4783677643214572,5.0,11100.0,-1139685.1507286336,1089.5723606876866,18982659.96130597
37.0,1.4784483959973356,5.0,11100.0,-1145759.3712810557,1089.278234588239,18982659.96130597
38.0,1.478519387165817,5.0,11150.0,-1267822.6522865165,1088.9935908166642,19012659.96130597
39.0,1.4785819263970774,5.0,11200.0,-1390481.2571220929,1088.7182645116698,19042659.96130597
40.0,1.4786370530689785,5.0,11200.0,-1397714.9117001723,1088.4520765776122,19042659.96130597
41.0,1.4786856763809277,5.0,11250.0,-1521018.7380175535,1088.1948363949662,19072659.96130597
42.0,1.4787285918983057,5.0,11300.0,-1644894.1956630684,1087.946344144271,19102659.96130597
43.0,1.4787664959575215,5.0,11300.0,-1652900.544142669,1087.706392813384,19102659.96130597
44.0,1.4787999982155844,5.0,11350.0,-1777314.7885861127,1087.4747699415952,19132659.96130597
45.0,1.4788296325888792,5.0,11350.0,-1785931.5181091698,1087.2512591415239,19132659.96130597
46.0,1.4788558667922542,5.0,11400.0,-1910939.7742010877,1087.0356414302878,19162659.96130597
47.0,1.4788791106610075,5.0,11400.0,-1920044.9607030088,1086.8276963945789,19162659.96130597
48.0,2.945477329813756,5.0,11450.0,-20341541.158712476,1308.9865446091696,19192659.96130597
49.0,1.736037151561514,5.0,11450.0,-5266208.013111528,1129.3116967425674,19192659.96130597
50.0,2.023021632323762,5.0,11450.0,-8863855.170664025,1167.4480609319048,19192659.96130597
51.0,2.299871713562868,5.0,11500.0,-12469599.294152897,1209.3636557243656,19222659.96130597
52.0,0.30091801321652323,5.0,11500.0,12484037.858408753,905.1572227148563,19222659.96130597
53.0,2.8993304508894218,5.0,11550.0,-20148602.58521573,1300.6107952333405,19252659.96130597
54.0,2.8970707694407176,5.0,11550.0,-20141454.17782933,1299.6365428774513,19252659.96130597
55.0,1.7240156734905598,5.0,11550.0,-5488555.602895186,1126.8763474604732,19252659.96130597
56.0,1.22179808312129,5.0,11550.0,765848.5200421149,1041.4403115493014,19252659.96130597
57.0,-0.7233588751585218,5.0,11550.0,25078231.06622459,742.5253075549542,19252659.96130597
58.0,1.6666409904298751,5.0,11600.0,-4974215.528546864,1115.669199453828,19282659.96130597
59.0,1.6944960657736745,5.0,11600.0,-5339363.319798758,1115.3857043974979,19282659.96130597
60.0,2.299390712467747,5.0,11600.0,-12936163.481480584,1212.4738181318307,19282659.96130597
61.0,1.0910750406100673,5.0,11600.0,2191680.61753417,1022.4989958126763,19282659.96130597
62.0,1.844376726622074,5.0,11600.0,-7267742.52503206,1143.8711825280504,19282659.96130597
63.0,1.072244910089581,5.0,11600.0,2392580.394114377,1022.0912055402706,19282659.96130597
64.0,2.2718046545832786,5.0,11650.0,-12791790.648252005,1207.7836812051075,19312659.96130597
65.0,1.5625187091085921,5.0,11650.0,-3905261.0549544925,1092.9570444928934,19312659.96130597
66.0,2.3364657615543143,5.0,11650.0,-13639930.38139204,1216.2856109935437,19312659.96130597
67.0,0.96809559320321,5.0,11650.0,3516481.6478301454,1008.0064045084853,19312659.96130597
68.0,1.3148856165018659,5.0,11650.0,-858530.2987383977,1060.590979159021,19312659.96130597
69.0,0.2802376936313289,5.0,11650.0,12110165.416359058,902.3954254755959,19312659.96130597
70.0,1.4353588092572904,5.0,11650.0,-2405701.3674702263,1082.44351220244,19312659.96130597
71.0,0.6338765170886544,5.0,11650.0,7644327.002326179,957.0265069273174,19312659.96130597
72.0,0.30937311596484474,5.0,11650.0,11709638.34141917,907.892562468345,19312659.96130597
73.0,1.022135299897431,5.0,11650.0,2759395.9883015584,1022.4907909674437,19312659.96130597
74.0,1.2966906829104436,5.0,11650.0,-685405.3349685185,1062.6592865212724,19312659.96130597
75.0,1.0261049596685252,5.0,11650.0,2714388.665957085,1022.8438313565586,19312659.96130597
76.0,0.4054089185678871,5.0,11650.0,10509759.8152168,922.5040347654497,19312659.96130597
77.0,0.8624081789779039,5.0,11650.0,4779255.452513829,990.7911898411778,19312659.96130597
78.0,1.8194378091588677,5.0,11650.0,-7224930.553226547,1136.3775123335301,19312659.96130597
79.0,1.4101670037034024,5.0,11650.0,-2078397.8261446115,1074.4696318789352,19312659.96130597
80.0,1.4083587164329314,5.0,11650.0,-2049815.2970887627,1074.4424410206475,19312659.96130597
81.0,1.9741405471738114,5.0,11650.0,-9148240.639381958,1163.7831241351207,19312659.96130597
82.0,0.5694487694917596,5.0,11650.0,8486028.515972301,947.1340547119645,19312659.96130597
83.0,1.4285358107775172,5.0,11650.0,-2298384.273411911,1074.6023814234359,19312659.96130597
84.0,1.8312262661656336,5.0,11650.0,-7352383.142605332,1145.8638343677144,19312659.96130597
85.0,0.30342470971954416,5.0,11600.0,11920137.837551422,904.3120558782892,19282659.96130597
86.0,0.34604994169918957,5.0,11600.0,11385820.782115355,913.7036962521513,19282659.96130597
87.0,2.708866327169866,5.0,11600.0,-18224069.350717854,1279.3019237572298,19282659.96130597
88.0,0.8610811201546129,5.0,11600.0,4939707.461422586,991.6189446660271,19282659.96130597
89.0,0.47891039710682737,5.0,11600.0,9730411.090612229,933.3358998590633,19282659.96130597
90.0,0.6154152496736698,5.0,11600.0,8022711.466669713,955.0690029059447,19282659.96130597
91.0,0.32061262274252567,5.0,11600.0,11724779.893141827,911.2469265943611,19282659.96130597
92.0,2.413828776043169,5.0,11600.0,-14499588.244583631,1232.4176488295325,19282659.96130597
93.0,2.1410469984524125,5.0,11600.0,-11069860.823459297,1191.1073870352866,19282659.96130597
94.0,0.31849114623881025,5.0,11550.0,11872512.20181807,906.0204316590325,19252659.96130597
95.0,2.6091705308532296,5.0,11550.0,-16790604.575485986,1259.6268414535236,19252659.96130597
96.0,1.5657016661910115,5.0,11550.0,-3730904.6996457754,1096.2291178907865,19252659.96130597
97.0,1.591177445194794,5.0,11550.0,-4053147.012509046,1107.2209539196979,19252659.96130597
